lokasi;Sentimen;komentar
Pantai Lombang;Positif;Tetap cantik walaupun cuacanya kurang mendukung :)
Pantai Lombang;Positif;Suasana tenang, murah, pasirnya bagus buat relaksasi, di bibir pantai hanya ada pohon cemara udang indaah sekali, mobil, bus mini, bus besar masuk parkir sampai ke pantai, tiket 5rb hari biasa, kalau liburan naik 10rb sd 15rb
Pantai Lombang;Positif;Tempat yang aman dan nyaman untuk digunakan kemah satu pleton, airnya yang jernih, serta warga yang ramah
Pantai Lombang;Positif;Pantai yang sangat indah..  Pasir putih membentang panjang di pagar pohonw cemara..  Dan pantai yg alami,,  top..  Pantainya bersih...  Pokok nya cantik banget
Pantai Lombang;Positif;"Pantainya luas dan panjaaang
Dan nyaman landai ombak pun tdk tinggi bisa banget berenang buat bocah jg nyaman krn landai makanan relatif murah
Cuma toilet yg kudu di upgrade"
Pantai Lombang;Positif;Wlo pasirnya gk putih tpi coklat, tpi lembut, dn gk kwartir jk jatuh, pantainya panjang terhampar dg ombak yg gk tetrllu besar dg pemandangan Cemara udang yg eksotis
Pantai Lombang;Positif;Tempatnya sangat bagus apalagi sore hari
Pantai Lombang;Positif;Saran saya, tempat spot foto2 bisa ditingkatkan lagii, dan fasilitas lain nya jugaa
Pantai Lombang;Positif;Pantai yang enak buat kita berlibur bersama keluarga..hamparan pasirnya luas banget
Pantai Lombang;Positif;Pantainya bagus, gugusannya landai fasilitas juga sdh memadai minesnya hanya pengelolaannya yg blm maksimal.
Pantai Lombang;Netral;Saya dekat di sana tambak udang Pt.DSN
Pantai Lombang;Positif;Pantai lombang sangat menarik dan patut untuk di kunjungi
Pantai Lombang;Positif;Pantai Lombang begitu teduh dengan pohon cemara. Dijamin pasti betah berlama-lama di pantai ini.
Pantai Lombang;Positif;Pantainya sanggat indah ... anginya... bikin sejuk banyak pohon cemaranyaa  .
Pantai Lombang;Positif;Indah namanya elok tempatnya masih ada harapan untuk menginjakkan bersama keluarga kecil ku kelak?? …
Pantai Lombang;Positif;"Tempatnya bagus masih bersih juga pasirnya putih ada juga penyewaan kuda.
Untuk tiket masuk ke pantai 5.000"
Pantai Lombang;Positif;Tempat yang sangat bagus dan indah di pandang
Pantai Lombang;Positif;pantai supermantap, di tingkatkan lagi untuk wash and clean
Pantai Lombang;Negatif;Kebersihannya sekarang mulai menurun, kurang terawat juga.
Pantai Lombang;Positif;Pantai lombang merupakan pantai yang sangat indah dan memiliki bibir pantai yang panjang serta suasana alam yang enak.
Pantai Lombang;Negatif;Tidak seberapa nyaman untuk menikmati udara, sepi penjual. Tapi tetap indah
Pantai Lombang;Negatif;pantainya itu asik dan refreshing ke tubuh tapi tolong di bersiin itu pinggir pantainya OK
Pantai Lombang;Netral;Sudah 2x kepantai ini tapi ditutup tanpa pemberian informasi publik, saya jauh-jauh dari pamekasan. tolong buatkan website resmi supaya kita bisa mengetahui info-info terbarunya
Pantai Lombang;Negatif;pulangnya magrip gelap sekali kurang penerangan mohon diperhatikan
Pantai Lombang;Positif;Pantai yg panjang,pasir lembut, cemara udang bikin teduh,ombak kecil
Pantai Lombang;Positif;Karna pasirnya putih n terjaga keaslian pantainya
Pantai Lombang;Positif;???????????????? ?????????? ????????????, ?????????????????? ?????????? ???????????? …
Pantai Lombang;Positif;Pasir putih seperti dikuta bali hanya sayang kurang fasilitas. Bgs lombanng drpd kuta bali
Pantai Lombang;Positif;SUPER MANTAP
Pantai Lombang;Positif;Pantai yg bersih dan bagus
Pantai Lombang;Positif;Fasilitasnya sudah mulai banyak dan bagus
Pantai Lombang;Negatif;Tempat dengan potensi alam luar biasa, tapi itu sekitar  satu tahun yg lalu. 24 november 2019 kesini lagi, sudah mulai terganggu dengan bau limbah tambak buatan untuk udang. Air bekas tambak di buang ke lokasi wisata. Pemda SUMENEP ABAI DENGAN KONDISI INI. aset wisata terbesarnya DIRUSAK sendiri...PAYAH
Pantai Lombang;Positif;Bagus banget pemandangannya
Pantai Lombang;Positif;tempat ini unik dan indah. penghilang kepenatan kota
Pantai Lombang;Negatif;Banyak Peningkatan.. Hanya aroma tidak sedap dari kencing Kuda yg mengganggu ke asyikan
Pantai Lombang;Positif;Cukup bagus pantainya
Pantai Lombang;Positif;Syukaa bgt?? …
Pantai Lombang;Positif;Bagus buat rekreasi
Pantai Lombang;Positif;Pantai yang selalu indah dan menjadi ikon wisata ujung timur pulau Madura
Pantai Lombang;Positif;Pasir putihnya bagus dan masyarakat skitar ramah
Pantai Lombang;Positif;Tempat wisatanya bagus untuk daerah kabupaten Sumenep....
Pantai Lombang;Negatif;Tempatnya kotor kurang bersih
Pantai Lombang;Positif;Pntai yg sangat indah di p.madura
Pantai Lombang;Positif;Tempatnya bagus, pemandangannya cantik banget
Pantai Lombang;Positif;Tempat yg indah
Pantai Lombang;Positif;Indah pantainya
Pantai Lombang;Positif;Bagus, lumayan foto matahari terbit
Pantai Lombang;Netral;Tempatku mengenang mantan
Pantai Lombang;Positif;Kapan kita bisa kesana lagi
Pantai Lombang;Positif;Pantai dgn pohon cemara
Pantai Lombang;Positif;Fasilitasnya tambah baik dari sebelumnya,,
Pantai Lombang;Positif;Mntap sekali...
Pantai Lombang;Positif;Sejuk
Pantai Lombang;Positif;Banyak pohon cemaranya, rindang
Pantai Lombang;Netral;Kira2 mini bus bisa masuk g
Pantai Lombang;Positif;Karna termakuk sala satu pantai faforit
Pantai Lombang;Netral;Masih ditutup bro
Pantai Lombang;Netral;"Pengen kesana lagi kapan"""
Pantai Lombang;Positif;Bagus juga pasirnya lembut
Pantai Lombang;Positif;Indah
Pantai Lombang;Positif;Top deh
Pantai Lombang;Positif;Bagus & nyaman
Pantai Lombang;Positif;Indah dan hijau
Pantai Lombang;Positif;happy sekali
Pantai Lombang;Positif;Sejuk
Pantai Lombang;Positif;Kereeeeeeeen pasirnya
Pantai Lombang;Positif;Pasirnya bersih..
Pantai Lombang;Positif;Mantab
Pantai Lombang;Positif;Pantai pasir putih madura
Pantai Lombang;Positif;Indah
Pantai Lombang;Positif;Bagus
Pantai Lombang;Positif;Bagus
Pantai Lombang;Positif;Teduh
Pantai Lombang;Positif;Cantik
Pantai Lombang;Netral;Yang
Pantai Lombang;Positif;mantap
Pantai Lombang;Positif;Lumayan
Pantai Lombang;Positif;Puas
Pantai Lombang;Netral;Lebar
Pantai Lombang;Positif;Istimewa
Pantai Lombang;Positif;mantap
Pantai Lombang;Positif;Bagus
Pantai Lombang;Positif;Suasana santai
Pantai Lombang;Positif;Tempat yang indah. Bersih dan dikelola dengan baik.
Pantai Lombang;Netral;Menghabiskan waktu luang di Pantai Lombang
Pantai Lombang;Positif;Tempat yang bagus, dingin namun indah. Pasirnya bersih. Benar-benar merasakan laut lepas
Pantai Lombang;Positif;Phuh...ampon kobessa lachu tak lakala ka pantai kute
Pantai Lombang;Positif;Ini baik
Pantai Lombang;Positif;Bersih... dan.... tidak terlalu ramai....
Pantai Lombang;Positif;Pantai yang bagus di Pulau Madura
Pantai Lombang;Positif;Pasir putih panjang dan banyak pohon
Pantai Lombang;Netral;Ya ampun
Pantai Lombang;Netral;Anda seorang pengacau
Pantai Lombang;Positif;alami
Pantai Lombang;Positif;Itu keren
Pantai Lombang;Positif;Itu keren
Pantai Lombang;Positif;Bagus
Pantai Lombang;Positif;Oke
Pantai Lombang;Positif;Tempat yang indah
Pantai Lombang;Positif;lokasinya bagus, pantainya luassss jadi banyak spot lalu khas disini pohon cemaraa yang buanyaakkkkkkkk sehingga rindang. Disini juga disediakan kamar mandi yang bisa dikatakan cukup bersih, kantin dengan harga terjangkau, tempat bermain …
Pantai Lombang;Positif;"sangat bagus, cuma lebih ditingkatkan lagi kebersihannya..
orng disnaa ramah²,penjual mkananya,penyewaan kuda jg ramah² banget, sejuk banget dipantai lombang. samapi ketiduran hehehe"
Pantai Lombang;Positif;Aslinya bintang 3, kasih bonus 1 lagi Karna ada kenangan tak terlupakan di ini. Tiket masuk 5K per orang, parkir mobil di dalam. Naik kuda 20 per orang tapi kalau naiknya 2 orang sekaligus jadi 30. Sebenarnya banyak tempat duduk gazebo. …
Pantai Lombang;Positif;Pernah sekali datang.. sdh lama sekali.. acara lulusan SMA. Ada kengan tertinggal disana?? …
Pantai Lombang;Positif;Pantai lombang indah kalau sore
Pantai Lombang;Positif;Mantap
Pantai Lombang;Positif;"Pantainya bagus, ombaknya besar, ada wahana bermain , ada kuda bisa di sewa, banyak pendoponya
Jajanan juga banyak
Tetep jaga kebersihan ya"
Pantai Lombang;Positif;"Dari kota perjalanan sekitar 1jam an.
Jalan menuju kesana sudah bagus tidak seperti dulu banyak lubang.
Pantai luas, bersih dan banyak fasilitas umum.
Sayang waktu kesana air laut keruh."
Pantai Lombang;Positif;"Ada hutan cemara udang, bikin sejuk, dan rindang.
Sehingga bisa tidak kepanasan saat matahari terik-teriknya, siang hari. …"
Pantai Lombang;Negatif;Sebenarnya pantainya bagus, cuma kurang terawat. Dan kurangnya fasilitas umum
Pantai Lombang;Positif;Pantai yg dari dulu sudah ada setelah pantai slopeng pantai yg asri sejuk nyaman hamparan pasir putih yg mempesona dgn suara kicauan burung angin laut yg semilir ombak yg menarik pohon cemara udang yg sangat indah?????? …
Pantai Lombang;Negatif;Puas banget main di pantai lombang. Pasirnya putih, pemandangannya bagus. Gak kalah sm di bali, makanannya murah dan enak juga. Tempatnya agak kotor sedikit tp masih wajar, mgkn krn masih agak sepi. Yg penting kamar mandinya udh ada yg bersih dan gak bau. Jd klo mw bilas tetap nyaman. Sayang di kamar mandinya tidak ada lampunya.
Pantai Lombang;Negatif;Kondisi pantai lumayan bersih, banyak tempat untuk bersantai, namun agak kurang terawat. Terdapat sedikit area bermain anak, terdapat banyak penjual makanan dengan harga yang terjangkau. Saya saranka untuk mencoba rujak disana, karwna …
Pantai Lombang;Positif;Pantai yang sangat bagus dan rindang. Dengan cemara udang yang khas. Bak pantai di Yogyakarta. Ini destinasi wisata yang bagus di madura. Belum ada pantai di madura yg seperti pantai lombang. Besar harapan saya pemkab mengelola dengan baik …
Pantai Lombang;Positif;Pantainya cukup bersih dan pasirnya cukup lembut tuk bejemur badan
Pantai Lombang;Positif;Jauh jauh ke pantai Lombang,ternyata tutup ??????, haduch eman banget …
Pantai Lombang;Negatif;Jalan masuknya tolong di perbaiki ya,,dan tempat toiletnya agak sulit cari toilet disini pas sore hari terutama
Pantai Lombang;Positif;Tempat yang cocok untuk liburan bersama keluarga.
Pantai Lombang;Positif;Pantai yg sll menawarkan keindahan alami
Pantai Lombang;Positif;"Lumayan buat istirahat
Pas di sana msh banyak yg di renovasi lagi tempatnya"
Pantai Lombang;Negatif;Menuju spot pantai agak lumayan jauh dari gate masuk. Ada beberapa penjual makanan di dalam. Semoga kebersihan lingkungan sekitar pantai bisa tingkatkan lagi supaya makin banyak pengunjung.
Pantai Lombang;Positif;Lebih bersih, ada spot fotonya juga, dan yang paling disuka rindang sih, kl untuk makanan banyak yang jual
Pantai Lombang;Positif;Tempat bagus bersih ciri khasnya banyak pohon cemara
Pantai Lombang;Negatif;Pantainya keren, trus view nya lumayan bagus, tp ombaknya ngerii, jdi jngn terlalu ke tengah?? …
Pantai Lombang;Positif;Pasirnya halus, cocok bagi pecinta bonsai khusus cemara udang
Pantai Lombang;Negatif;Oemandangannya bagus tapi sayangnya tidak ada tempat oenginapan
Pantai Lombang;Positif;Pantai yang sangat indah dan mempesona..?????? …
Pantai Lombang;Positif;Sangat bagus sekali pantainya???????? …
Pantai Lombang;Netral;"Pantai lombang buka apa gak?
Selama hari raya
Mohon infonya"
Pantai Lombang;Netral;apakah masih ditutup atau sudah buka yah?
Pantai Lombang;Negatif;Di kasih pengumuman dong kalau tutup udah jauh2 kecewa
Pantai Lombang;Netral;Selama pandemi covid 19 pantai ini ditutup untuk umum
Pantai Lombang;Positif;Tempatnya Bagus
Pantai Lombang;Positif;Bagus banget... dingin tempatnya....
Pantai Lombang;Netral;Wisata pantai pantura ujung timur madura.
Pantai Lombang;Positif;Keren banget pantainya ?? …
Pantai Lombang;Positif;Pantai sejuk dan nyaman
Pantai Lombang;Positif;Mantab
Pantai Lombang;Netral;Info agustus 2021 apakah buka??
Pantai Lombang;Positif;Apakah Pantai lombang buka ya
Pantai Lombang;Positif;Pantai Asri penuh cemara
Pantai Lombang;Positif;Mantap...
Pantai Lombang;Positif;Tempatnya indah nan asri
Pantai Lombang;Negatif;Toiletny dong ditambahin
Pantai Lombang;Positif;Mantap
Pantai Lombang;Positif;Kerennnn
Pantai Lombang;Positif;rame
Pantai Lombang;Netral;Rindu tempat ini
Pantai Lombang;Positif;Mantap
Pantai Lombang;Positif;Rekomendasi
Pantai Lombang;Positif;Tempatnya keren, lumayan bersih, cocok untuk bersantai di pantai
Pantai Lombang;Netral;aipz
Pantai Lombang;Positif;Sangat alami
Pantai Lombang;Positif;Yang terbaik
Pantai Lombang;Positif;Sumenep luar biasa
Pantai Lombang;Netral;Mahkota
Pantai Lombang;Positif;Tak jauh beda dari tahun ketahun keindahannya
Pantai Lombang;Positif;Pantai yg indah, sebenarnya diatas ekspektasi kita juga ....karena pantai disini bersih tidak seberapa ramai, puas menikmati view laut, banyak pohon Cemara buat neduh, aman dong meskipun panas...kalo yang ngebayangin Madura gimana....ini …
Pantai Lombang;Positif;Tiket masuk 5K per orang, parkir mobil 10K, Pantai bersih dan luas, weekday lumayan sepi, ada naik kuda, banyak gazebo buat duduk santai
Pantai Lombang;Negatif;Pantainya bagus tapi sayang banyak sampah bekas pampers, plastik dll, akses masuk jg msh jelek kurang tertata. Sayang sekali.
