lokasi;Sentimen;komentar
Museum Keraton;Positif;Tempat bersejarah yg hrs terus dijaga kelestariannya ?? …
Museum Keraton;Positif;Salah satu kerajaan kecil diujung timur pulau madura yang telah mengukir sejarah penting, seiring perjalanan sejarah panjang kerajaan mojopahit, keraton yang merupakan monumen sejarah yang menjadi kebanggaan masyarakat Madura khususnya …
Museum Keraton;Positif;Enak untuk dinikmati dan di kunjungi
Museum Keraton;Positif;nambah ilmu tetang sejarah tourguide nya ramah
Museum Keraton;Positif;Disini kita belajar banyak sejarah tentang kab.  kota sumenep madura
Museum Keraton;Positif;Tempatnya bersih, pelayanan ramah, makanan enak dan murah ???? …
Museum Keraton;Positif;Sangat penting untuk sejarah
Museum Keraton;Positif;Tempat bagus untuk belajar kearifan lokal dengan nuansa tradisional
Museum Keraton;Positif;Banyak menyimpan cerita sejarah...patut dikunjungi
Museum Keraton;Positif;Jadilah bangsa yg besar dg tidak melupakan jati diri bangsa
Museum Keraton;Positif;Tempat wisata sejarah Sumenep dan Madura, cocok untuk belajar sejarah.
Museum Keraton;Positif;Salah satu tempat sejarah yang patut untuk dikunjungi
Museum Keraton;Positif;Tempat Peninggalan Peninggalan Keraton Sumenep Dulu,, Beserta Pendopo Dan Taman Pemandian Putri Keratonnya,, Excillent,,
Museum Keraton;Positif;Suasananya mantul
Museum Keraton;Netral;salah satu tempat yg kudu didatangi sebagai salah satu sumber pengetahuan
Museum Keraton;Positif;Tempat bersejarah dan lokasinya mudah dicapai
Museum Keraton;Netral;Satu satunya kraton yang ada di Jawa timur, lokasinya dekat dengan alun alun kota Sumenep.
Museum Keraton;Netral;Kita bisa melihat peninggalan sejarah.
Museum Keraton;Positif;SEMUA PENINGGALAN KERAJAAN KERATON SUMENEP DI MASA LAMPAU MASIH TERJAGA RAPI DISINI. KECE
Museum Keraton;Positif;Akan banyak pengetahuan mengenai sejarah
Museum Keraton;Netral;Sy sangat bersukur sudah sampai tempat Raja Raja
Museum Keraton;Positif;Tempatnya bagus dan masih terjaga keasliannya...
Museum Keraton;Positif;Museumnya bagus, peninggalqn sejarahnya lengkap.
Museum Keraton;Positif;Bagus,keren,sangat puas dengan apa yang saya lihat di musium itu
Museum Keraton;Positif;Menyajikan sejarah kehidupan para raja sumenep yg mengagumkan
Museum Keraton;Positif;Memberi kita pelajaran baru yg menyenangkan
Museum Keraton;Positif;Menambah pengetahuan
Museum Keraton;Positif;Tempat nyaman
Museum Keraton;Positif;Alhamdulillah tenpatnya masih benar-benar terjaga?? …
Museum Keraton;Positif;Nuansa keratonnya masih sama kayak jaman Dulu
Museum Keraton;Negatif;Toilet nya busuk kotor gak terawat
Museum Keraton;Positif;Ternyaman , serasa hidup di zaman doloe, tinggal di keraton , hehe
Museum Keraton;Positif;Menyimpan banyak kenangan sejarah keraton sumenep
Museum Keraton;Positif;Tempat untuk bljr sejarah yg baik
Museum Keraton;Positif;Napak tilas
Museum Keraton;Positif;Rekomended buat tahu sejarah sumenep
Museum Keraton;Netral;Pengajian di museum
Museum Keraton;Positif;Tempat yang sejuk, di tengah kota untuk kongkow bareng.
Museum Keraton;Positif;Banyak dapat ilmu dri museum ini
Museum Keraton;Positif;Penuh dengan sejarah jaman dahulu?? …
Museum Keraton;Netral;Dijual juga jamu untuk wanita dan laki2???? …
Museum Keraton;Positif;Merupakan tempat barang barang kuno dimasa kerajaan sumenep
Museum Keraton;Positif;Penuh dengan pembelajaran sejarah!!!
Museum Keraton;Positif;Keraton yg lestari satu-satunya d Jawa Timur
Museum Keraton;Positif;Cocok buat wisata sejarah
Museum Keraton;Positif;Salah satu tempat bersejarah di Sumenep
Museum Keraton;Positif;Tengah kota, alun2 deket dengan masjid jami'
Museum Keraton;Positif;Bisa menambah ilmu
Museum Keraton;Positif;Masih terawat sampe sekarang. Keren
Museum Keraton;Netral;Menelusi jejak peninggalan kerajaan sumenep
Museum Keraton;Positif;Informasi sejarahnya luar biasa
Museum Keraton;Netral;Tempat peninggalan raja masa dahulu
Museum Keraton;Positif;Tempat wisata sejarah kerajaan Sumenep
Museum Keraton;Positif;Luar biasa masih terjaga ke asliannya
Museum Keraton;Netral;Tambahkan destinasi wisata anda
Museum Keraton;Positif;menampilkan bagian masa lalu sumenep dengan kompleks
Museum Keraton;Netral;Salah satu tempat rekreasi keluarga
Museum Keraton;Netral;musiup kraton smnep
Museum Keraton;Positif;Tempat bersejarah yang keren
Museum Keraton;Negatif;Masih ada yg harus di perbaiki
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Tersimpan  dengan baik dan benda sejarah
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Sangat Unik Sekali
Museum Keraton;Positif;Tempat.a sangat bagus dan kreatif
Museum Keraton;Netral;Alhamdulillah nyapek dengan selamat dari musium keraton
Museum Keraton;Positif;Bagus banget nih..
Museum Keraton;Positif;Keraton 1.1nya di Jawa Timur yang masih ada
Museum Keraton;Positif;Monumen sejarah kota kelahiranku..
Museum Keraton;Positif;Cocok buat edukasi
Museum Keraton;Negatif;Suasana gelap, kurang pencahayaan
Museum Keraton;Positif;Sangat bagus musium sumenep
Museum Keraton;Positif;mantul ?????? …
Museum Keraton;Positif;Suka tempat2 sejarah
Museum Keraton;Positif;Bagus guide nya ...
Museum Keraton;Positif;Masih terjaga ke alamiannya...
Museum Keraton;Positif;tempat bersejarah
Museum Keraton;Positif;Subhanalloh ... menakjubkan sekali ...
Museum Keraton;Positif;Mantap.. Bersejarah..
Museum Keraton;Positif;Banyak sejarah sumenep lengkap
Museum Keraton;Netral;Ok donk
Museum Keraton;Netral;Serasa kembali ke masa lalu....
Museum Keraton;Positif;Sangat menyenangkan
Museum Keraton;Positif;Belajar sejarah kerajaan sumenep
Museum Keraton;Positif;Tempat bersejarah di sumenep
Museum Keraton;Positif;bagus2 banget ya
Museum Keraton;Positif;Tempat bersejarah Sumenep
Museum Keraton;Positif;pokoknya mantap
Museum Keraton;Positif;org madura wajib datang kesini
Museum Keraton;Negatif;Perawatan yang kurang dan fasilitas yang kurang
Museum Keraton;Positif;Bagus ada penjelasan
Museum Keraton;Positif;Ramah dalam pengunjung
Museum Keraton;Positif;Banyak pelajaran
Museum Keraton;Positif;Masih eksotik dan original
Museum Keraton;Positif;Bagus buat ensiklopedia?? …
Museum Keraton;Positif;begitu indah tempatnya
Museum Keraton;Positif;Terbaik
Museum Keraton;Positif;Tempat strategis
Museum Keraton;Positif;Penuh sejarah
Museum Keraton;Positif;Mengenang sejarah
Museum Keraton;Positif;Sangat bagus
Museum Keraton;Positif;Edu wisata
Museum Keraton;Positif;Situs bersejarah keraton
Museum Keraton;Positif;Bagus dan Indah
Museum Keraton;Positif;Tempat bersih
Museum Keraton;Positif;Musium Sumenep. Tempat sejarah sumenep
Museum Keraton;Positif;Menarik dan edukatif
Museum Keraton;Positif;Penuh sejarah
Museum Keraton;Positif;"Tempat peningfalan kraton
Songennep"
Museum Keraton;Positif;Peninggalan raja-raja sumenep
Museum Keraton;Positif;Banyak koleksi keraton
Museum Keraton;Positif;Banyak ilmu
Museum Keraton;Positif;Peninggalan raja raja sumenep
Museum Keraton;Positif;Museum sejarah keraton
Museum Keraton;Positif;Cagar Budaya Kota Sumenep
Museum Keraton;Positif;Instagramable
Museum Keraton;Positif;Manteb,
Museum Keraton;Positif;Nuansa keraton banget
Museum Keraton;Positif;Tempat bersejara di sumenep.
Museum Keraton;Positif;Nyaman
Museum Keraton;Positif;Waw
Museum Keraton;Positif;Lumayanlah
Museum Keraton;Positif;Oke
Museum Keraton;Positif;Baguslah
Museum Keraton;Positif;Super mantap
Museum Keraton;Netral;Lumayan
Museum Keraton;Netral;Lumayan
Museum Keraton;Positif;Sejuk
Museum Keraton;Positif;Baik
Museum Keraton;Positif;Suka
Museum Keraton;Positif;Keren
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Joss
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Bersih
Museum Keraton;Positif;Keren
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Mantab
Museum Keraton;Positif;Sipp
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Mantab
Museum Keraton;Positif;Alhamdulillah....
Museum Keraton;Positif;Sip
Museum Keraton;Netral;Museum nusantara
Museum Keraton;Netral;Soul of madura
Museum Keraton;Positif;Warisan Leluhur
Museum Keraton;Positif;pengetahuan
Museum Keraton;Positif;Museum yang bagus. Anda bisa belajar banyak tentang sejarah Kerajaan Sumenep dan peninggalannya. Pemandu wisata yang sangat baik dan sangat murah (Anda hanya perlu mengeluarkan uang sekitar 5k rupiah untuk masuk ke mus …
Museum Keraton;Netral;Keraton Sumenep merupakan tempat tinggal resmi para Adipati/Raja selain sebagai tempat menjalankan roda pemerintahan. Kerajaan Sumenep sendiri dapat dikatakan sebagai kerajaan kecil (setingkat Kadipaten) pada masa itu, karena sebelum w …
Museum Keraton;Positif;Keraton Sumenep merupakan peninggalan sejarah Kabupaten Sumenep yang diperintah oleh Arya Wiraraja. Dulu pernah dikunjungi oleh raja Majapahit Raden Wijaya untuk meminta perlindungan ketika Majapahit diserang oleh kerajaan lain. Sampai  …
Museum Keraton;Positif;Museum yang bagus untuk mengetahui lebih dalam tentang Keraton Sumenep, termasuk sejarah, senjata, dan keseniannya. Selain itu, ada Taman Sare yang dulunya merupakan tempat mandi para anggota kerajaan. Namun, saat ini hanya kolam ikan raksa …
Museum Keraton;Positif;Cocok untuk menghilangkan penat saat jalan-jalan kelilin …
Museum Keraton;Positif;Saya sangat menyukai sisa-sisa Keraton Sumenep, segala isinya mempunyai arti tersendiri
Museum Keraton;Positif;Mengetahui sejarah benda dan cerita yang tertinggal. Mulai dari raja-raja yang pernah memerintah hingga beberapa kelebihan yang dianugerahkan Tuhan kepada mereka. Juga tentang bagaimana pada saat itu, ada sebuah Mushaf Al-Qur'an yang bisa ditulis hanya dalam satu malam oleh salah seorang Raja.
Museum Keraton;Positif;Detail sejarah sumenep akan didapat di sini
Museum Keraton;Positif;"Ini adalah satu-satunya ""kraton"" di Jawa Timur. Di sebelah timur pulau Madura Anda akan melihat dan menemukan istana yang indah dan sejarah asli orang Madura."
Museum Keraton;Netral;Bukannya tidak suka tapi hanya belum pernah mengunjungi temp …
Museum Keraton;Netral;Sejarah seni Islam ada di museum yang indah ini
Museum Keraton;Positif;belajar tentang masa lalu kerajaan indonesia
Museum Keraton;Positif;Tempat luar biasa
Museum Keraton;Positif;Tempat bersejarah yang terintegrasi. …
Museum Keraton;Positif;guudd …
Museum Keraton;Positif;Bagus dan bersih
Museum Keraton;Positif;Tempat yang bagus untuk mempelajari sejarah Ke …
Museum Keraton;Positif;Bagus untuk pendidikan sejarah dan budaya sumenep
Museum Keraton;Positif;Peninggalan sejarah kerajaan Sunge …
Museum Keraton;Positif;Sejarah Kerajaan Pulau Madura
Museum Keraton;Netral;Tempat yan …
Museum Keraton;Positif;Banyak hal sejarah
Museum Keraton;Positif;KEREEN
Museum Keraton;Netral;Soengenep
Museum Keraton;Positif;Asik
Museum Keraton;Netral;jik …
Museum Keraton;Positif;Mereka selalu kesini
Museum Keraton;Positif;Ok …
Museum Keraton;Positif;Ok …
Museum Keraton;Positif;Luar bi …
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Keraton Sumenep yang bersejarah
Museum Keraton;Positif;Luar biasa
Museum Keraton;Positif;Pengalaman luar biasa
Museum Keraton;Positif;Bagus
Museum Keraton;Netral;Panduan ya …
Museum Keraton;Positif;Tempat yang bgs
Museum Keraton;Positif;Museum biasa
Museum Keraton;Positif;Wow
Museum Keraton;Positif;tujuan yang bagus
Museum Keraton;Positif;Museum Sumenep
Museum Keraton;Netral;Secara histo …
Museum Keraton;Positif;tempat bersejarah adem sejuk suasana nyaman, sneng aj pas kesana pertama kali ada adek adek yg latihan alat musik di situ. tenang ada mas pendamping kok disitu.. ramah bgt
Museum Keraton;Positif;"Terdapat banyak koleksi dari masa raja di Sumenep, terutama di era Pemerintahan Sultan Abdurrahman.
Tempat belajar dan menggali pengetahuan tentang sejarah Sumenep"
Museum Keraton;Positif;"Benda-benda peninggalan kerajaan masih terjaga, bangunan keraton masih terjaga
Terima kasih kepada pemerintah Kabupaten Sumenep yang masih menjaga semuanya tetap asli"
Museum Keraton;Positif;Tidak meninggalkan sejarah
Museum Keraton;Positif;Tempat yang bersih, ramah, teduh dan sangat nyaman untuk rekreasi
Museum Keraton;Positif;Napak tilas mencium aroma, merasakan aura kerajaan Sumenep
Museum Keraton;Positif;Penuh dengan lampu2
Museum Keraton;Positif;Sound sistem miniatur
Museum Keraton;Positif;Tempatnya bersih,rimbun...
Museum Keraton;Positif;Museum yang hebat, pengalaman yang luar biasa. Awalnya saya hanya ingin bersenang-senang tetapi akhi …
Museum Keraton;Positif;Ditempatkan untuk belajar tentang sejarah pulau Madura dan p …
Museum Keraton;Positif;Bagi yang ingin jalan jalan tempo dulu ada keraton kesultanan Madura (Sumenep) yang bagus banget buat dikunjungi saat liburan. Terdapat warisan budaya yang dapat kita lihat seperti bangunan keraton yang kokoh, kereta kuda, baju, perhiasan dan tempat mandi putri-putri keraton yang terjaga keasriannya.
Museum Keraton;Netral;"Tempat yang berisi banyak sejarah kota Sumenep yang sedikit sekali orang tau. Bahwa Sumenep memiliki pemimpin seorang kiyai dan pernah di beri banyak hadiah atau penghargaan dari Inggris.
Harga tiket masuk 3500. Dewasa anak"" 2000"
Museum Keraton;Positif;Masih terawat Dan menarik. Tiket masuk sangat murah Ada pemandunya juga. Tinggal kasih tips di ending trip
Museum Keraton;Positif;"Tempatnya Bagus, strategis, dan guide yang mendampingi selama berkeliling juga baik.
Banyak benda-benda bersejarah yang bisa dipelajari"
Museum Keraton;Positif;Tempatnya bagus dan pelayanan yg baik. Koleksi juga masih tersim0an dengan baik. Kondisi bersih dan asri. Tiket murah
Museum Keraton;Positif;Banyak benda benda peninggalan kraton madura yang dapat di gunakan untuk mempelajari kehidupan mereka pada masa lalu. Tapi, saat saya datang masih dalam keadaan di renovasi, dan tidak ada papan petunjuk arah serta tidak ada pemandu nya.. Dan tempat yang menarik sangat kurang.  Semoga pihak pemerintahan sumenep dapat memperbaiki nya
Museum Keraton;Positif;Belajar tentang kebudayaan dan peninggalan keraton sumenep.liburan bersama anak2 menambah wawasan dan cinta tanah air
Museum Keraton;Positif;Banyak pengetahuan yang kita dapat tentang budaya madura. Dan dipendopo juga jual jamu racikan asli madura yang harganya murah badai .. Hehehee..
Museum Keraton;Positif;Sayang kurang terawat padahal punya nilai sejarah yg tinggi
Museum Keraton;Positif;Bagus sudah ada pemandunya jadi bisa tau sejarahnya tempo dulu
Museum Keraton;Netral;Makam keluarga raja yg masih banyak d kunjung para peziarah dari segalapenjuru &selalu ada si bolang yg selalu muncul yg polos
Museum Keraton;Negatif;Tempat bersejarah, namun kurang terawat, rehabnya tidak bergaya klasik.
Museum Keraton;Netral;Museum tempat peninggalan Kerajaan Sumenep di Pulau Madura, biaya masuknya 2.000/orang.
Museum Keraton;Netral;Satu-satunya kompleks Museum dan Keraton yang ada di Pulau Madura serta terbuka untuk umum
Museum Keraton;Negatif;Sayang kebersihan nya kurang dijaga....
Museum Keraton;Positif;Keraton yang masih lengkap keberadaannya di jawa timur
Museum Keraton;Negatif;"Bagus cuma agak kurang terawat koleksinya...
pemandunya sangat ramah"
Museum Keraton;Positif;Kunjungi museum kraton sumenep.. dijamin seru.. travel sambil belajar.. sejarah itu penting tretan!!
Museum Keraton;Positif;Tempat bersejarah sekaligus bisa jadi tujuan wisata bersama keluarga. Ukiran pada perabot rumah sangat bagus . Tempatnya cukup teduh bisa untuk melepaskan penat sejenak setelah keliling kota sumenep
Museum Keraton;Positif;Dapat mengetahui sejarah raja sumenep
Museum Keraton;Negatif;Buat yang seneng sejarah.. ada baiknya baca2 dulu latar belakang tentang keraton sumenep. Barang2 peninggalan lumayan banyak, sayang tempatnya kurang dirawat dan dijaga dengan optimal. Ada area2 yang belum dieksplorasi secara mendalam
Museum Keraton;Positif;"Tempat bersejarah orang2 sumenep...memiliki peninggalan2 antik yg luar biasa.museum ini memiliki gerbang yg bernama ""labang mesem"" ,yg didirikan pd masa jokotole."
Museum Keraton;Positif;Bisa nambah wawasan sejarah, dan ngajari anak2 tentang sejarah yg ada di sumenep. Di mulai dari diri sendiri dulu mencintai dan menjaga budaya trus di tularin ke anak2, trus ke kalian. Monggo berkunjung?????? …
Museum Keraton;Netral;Klo kita kesana bisa kebayang hidup di jaman kerajaan
Museum Keraton;Netral;"SUMEKAR. Sumenep Kraton adalah istana raja yang dibangun oleh Aria Wiraradja.
Di museum kraton disimpan benda2 peninggalan Raja Sumenep dari masa ke masa.
Seorang guide akan menuntun dan menjelaskan pada pengunjung mengenai seluk beluk kraton."
Museum Keraton;Positif;Bagus....indah...artistik
Museum Keraton;Positif;Disana kita bisa menambah wawasan tentang sejarah dan peninggalan dari kota sumenep... tempatnya juga lumayan bagus dan terawat
Museum Keraton;Positif;Keratonnya bagus. Masih belum banyak diganti.
Museum Keraton;Positif;"Sejarah keraton sumenep dan jawa yg berhubungan.
Tempat wisata sejarah yg wajib dikunjungi.
Ada guide yg ramah setia mendampingi kita"
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Salah satu Tempat bersejarah di kabupaten Sumenep yang mana dulunya keraton ini adalah pusat pemerintahan di kabupaten Sumenep, dan juga tempat tinggal seorang raja atau sultan
Museum Keraton;Negatif;Tempatnya kurang terawat...
Museum Keraton;Positif;"Sangat cocok untuk belajar sejarah kerajaan yang adadi Sumenep.
Tiket masuknya pun murah"
Museum Keraton;Positif;Saya kasi.bintang 4 karena keraton ini ada di jantung kota Sumenep dan masih memelihara warisan benda benda dan bangunan kuno secara baik.
Museum Keraton;Positif;Rekreasi di pulau madura bila sudah sampai pantai yang ada di kota sumenep rugi rasanya bila tidak singgah di tempat ini
Museum Keraton;Positif;Tempat ini masih termasuk di area jalan umum jadi harus benar-benar hati-hati saat berada diarea ini
Museum Keraton;Negatif;Lokasi kurang besar. Tapi konsep museum di madura. Ini yng cukup bagus
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Tempat ini cocok buat untuk menambah wawasan kita tentang kebudayaan dan sejarah di sumenep.
Museum Keraton;Positif;Sangat bagus...bisa mengenang jsa para pahlawan dan tokoh agama Islam...
Museum Keraton;Positif;Museum sbgai tmpat bnda peninggalan sejarah yg harus di jaga.
Museum Keraton;Positif;The only keraton heritage in Jawa Timur
Museum Keraton;Positif;Tempat sejarah orang sumenep. Memiliki tempat yg bersih dan lain-lain.
Museum Keraton;Positif;Menyimpan berbagai peninggalan kerajaan. Serasa kembali ke masa lampau.
Museum Keraton;Positif;bagus dan bersejarah
Museum Keraton;Positif;Kalau ada sisa waktu di Sumenep ... bingung mau kemana ? Main aja ke keraton sumenep... sekaligus melihat sejarah Sumenep.
Museum Keraton;Positif;Merupakan tempat bersejarah dikabupaten sumenep ujung timur pulau madura
Museum Keraton;Positif;Sangat kental  aroma dan budaya lokal yang harus dilestarikan
Museum Keraton;Positif;Tempat bersejarah di Sumenep. Kalau anda ke Sumenep tidak lengkap rasanya kalau belum mengunjungi tempat ini
Museum Keraton;Positif;Eksotik
Museum Keraton;Positif;Banyaj sejarah yg belum kita ketahui jadi kita ketahui
Museum Keraton;Positif;Tempat yang bersejarah.
Museum Keraton;Positif;menggugah semangat perjuangan dan segala budaya nya
Museum Keraton;Positif;Bagus & Penuh Sejarah yg tersimpan dengan baik.....
Museum Keraton;Positif;Dari sejarah kita bisa berkembang..
Museum Keraton;Positif;cukup menceritakan sejarah tentang kota sumenep ?? …
Museum Keraton;Positif;Keren banget rasanya kayak di Jogja Jogja gitu deh pokoknya
Museum Keraton;Positif;Sangat membantu mengenal sejarah para leluhur
Museum Keraton;Positif;Tempatnya menarik, tour guidenya handal.
Museum Keraton;Positif;Bagus bnyk nilai sejarahnya...
Museum Keraton;Positif;Tempatnya bersih dan makanannya mantap dan enakkk ?? …
Museum Keraton;Positif;Tempat bersejarah yang harua di jaga
Museum Keraton;Positif;Banyak fakta sejarah yang bisa diungkap
Museum Keraton;Positif;Saya pernah kesitu tempat nya sangat indah
Museum Keraton;Netral;Di museum keraton
Museum Keraton;Positif;Tempat peninggalan sejarah kerajaan sumenep
Museum Keraton;Positif;Tempat peninggalan bersejarah keraton sumenep
Museum Keraton;Positif;Bagus sebagai koperasi sejarah kerajaan
Museum Keraton;Negatif;Ramai, tapi bangunan kurang terawat..
Museum Keraton;Positif;Jalan jalan sambil belajar sejarah
Museum Keraton;Positif;Bagus. Dalam nilai sejarahnya
Museum Keraton;Positif;utk lebih tau sejarah keraton sumenep
Museum Keraton;Positif;Bagus untuk mengenal sejarah madura
Museum Keraton;Positif;Menambah wawasan sejarah dan budaya.
Museum Keraton;Positif;Tempat sejarah peradaban Islam
Museum Keraton;Positif;Kumpulan benda kuno daerah sumeneb
Museum Keraton;Positif;Bagus alami lingkungannya hidup
Museum Keraton;Positif;Tempat bersejarah kerajaan sumenep
Museum Keraton;Negatif;Mohon ditingkatkan kerapian taman..???? …
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Karena tempat bersejarah
Museum Keraton;Positif;Penuh seni dan budaya kultur
Museum Keraton;Positif;Tempatnya bagus
Museum Keraton;Negatif;Tp masih kurang terbuka
Museum Keraton;Positif;Sangat menarik
Museum Keraton;Positif;Lumayan terawat
Museum Keraton;Positif;Bangunan utuh,bersih dan nyaman
Museum Keraton;Positif;Cagar Budaya dengan Nuansa Eksotis dan Mempesona
Museum Keraton;Positif;Bangunan bersejarah
Museum Keraton;Netral;Keraton bekas kerajaan sumenep soengennep semekar
Museum Keraton;Positif;Belajar dan Mengenang sejarah
Museum Keraton;Negatif;Kurang perawatan
Museum Keraton;Positif;Menampilkan benda benda peninggalan keraton Sumenep
Museum Keraton;Positif;Bersejarah infonyq
Museum Keraton;Negatif;Panas kurang menarik
Museum Keraton;Positif;Not bad lah...
Museum Keraton;Positif;Kekayaan sumenep yang wajib dijaga
Museum Keraton;Positif;Kaya sejarah dan informasi
Museum Keraton;Positif;Penuh sejarah
Museum Keraton;Positif;Tempat yang sejuk
Museum Keraton;Positif;Penuh sejarah
Museum Keraton;Positif;Musium peninggalan raja
Museum Keraton;Positif;Keraton satu satunya di Jawa Timur
Museum Keraton;Netral;Kapan k sini lagi
Museum Keraton;Positif;Bagus polll
Museum Keraton;Positif;Wisata religi
Museum Keraton;Positif;Wisata budaya
Museum Keraton;Positif;Alhamdulillah terbantu....
Museum Keraton;Positif;Mantap
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Mantap
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Bersih
Museum Keraton;Positif;Sangat original
Museum Keraton;Positif;Sejuk
Museum Keraton;Positif;Keren
Museum Keraton;Netral;Musim keraton sumenep
Museum Keraton;Positif;Mantap
Museum Keraton;Netral;Mayan
Museum Keraton;Netral;Kunjungan lapangan ASI …
Museum Keraton;Positif;Masih ada sisa-sisa kejayaan Kerajaan Madura di masa lampau yang bisa diceritakan kepad …
Museum Keraton;Positif;HTMnya murah, ada juga guide yang menjelaskan kisah kerajaan Sumene …
Museum Keraton;Negatif;Museum kecil yang menarik. Agak rusak tetapi beberapa pameran bagus.
Museum Keraton;Positif;Tempat yang bagus untuk mempelajari sejarah …
Museum Keraton;Positif;Membayangkan Madura jaman dulu, transportasi seperti apa, bagaimana mata pencaharian masyarakat jaman …
Museum Keraton;Positif;Sangat bermanfaat mengingat keberhasilan kerajaan S …
Museum Keraton;Positif;Terlalu sederhana dan tempat yang …
Museum Keraton;Positif;Banyak sejarah lokal yang bisa A …
Museum Keraton;Negatif;beberapa item yang ditampilkan terlihat perlu pemelihar …
Museum Keraton;Positif;Kesuksesan Sumenep bisa kita hormati...
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Sangat bagus
Museum Keraton;Positif;Gamelan minggu saja
Museum Keraton;Positif;Tempat yang sangat indah
Museum Keraton;Positif;Banyak barang-barang unik
Museum Keraton;Netral;melay …
Museum Keraton;Positif;Luar biasa
Museum Keraton;Netral;tempat yang …
Museum Keraton;Netral;Tempat ter …
Museum Keraton;Netral;Sep …
Museum Keraton;Netral;Sangat kun …
Museum Keraton;Netral;Policeline.co
Museum Keraton;Positif;Masi terawat, saya sering ngajak anak saya main ke keraton sumenep.
Museum Keraton;Netral;Silaturahmi Bupati dan Wakil Bupati Sumenep bersama Para Ulama, Habaib, Tokoh Masyarakat dan Santunan Anak Yatim di Pendopo Keraton Sumenep Tahun 2023
Museum Keraton;Netral;kesini gara2 tiktok ap jga ada yang jualan ramuan buat promil
Museum Keraton;Negatif;Hanya lewat untuk mengikuti rapat di Rumah Dinas Bupati
Museum Keraton;Positif;Mantap
Museum Keraton;Positif;"Bagus untuk menjadi tujuan destinasi wisata edukasi dan sejarah.
Satu-satunya keraton yang masih ada di Provinsi Jawa Timur."
Museum Keraton;Negatif;Infonya buka jm 7 udh nunggu dr jm 6.30 smpe jm 8 kita rombongan dr surabaya kecewa bgt siih asli
Museum Keraton;Positif;Tuk kenal sejarah kerajaan sumenep
Museum Keraton;Positif;Super sekali bisa menginjakkan kaki di area keraton dan belajar sejarah
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;sebuah tempat yang masih menyimpan aset2 kerjaan madura serta di pelihara dengan baik
Museum Keraton;Positif;Suka ada semacam pemandu wisatanya. Jadi di jelasin juga ttg tempat yg saat itu qt kunjungi
Museum Keraton;Positif;"Peninggalan bersejarah keraton sumenep, masyaallah keren banget ?? Terimakasih Mas Rian sudah menemani kami keliling keraton hari ini, memberikan penjelasan sedetail-detailnya, telaten, kalem, ramah. Saya setuju kalau ke sumenep memang sebaiknya menginap, seperti arti kata sumenep dalam bahasa madura ""songennep"" ???? …"
Museum Keraton;Positif;Msh terawat dan terjaga kultur nya. Pesan but yg bikin event disini, saat sound check, hrs pakai musik gamelan/tradisional
Museum Keraton;Positif;Tempatnya bagus banyak peninggalan sejarah keraton Sumenep Zaman dahulu
Museum Keraton;Positif;Banyak pengginggalan bersejarah...konstruksi identik dengan maajid Sumenep
Museum Keraton;Positif;Keraton sumenep, Satu²nya keraton di madura yg masih bisa di kunjungi, bangunan masih berdiri kokoh dan terawat, skrng ada tour ladernya, dia sngt ramah dan sngt detail penjelasannya
Museum Keraton;Positif;Tidak lengkap ke Sumenep tanpa mengunjungi tempat ini. Bapak pegawainya juga ramah ?? …
Museum Keraton;Positif;Luar biasa,baru 1x kesana..
Museum Keraton;Netral;Banyak pengalaman yg saya tahu lewat peninggalan raja raja Sumenep
Museum Keraton;Positif;Bukti kuat nilai sejarah madura...
Museum Keraton;Positif;Bagus cocok untuk menambah wawasan
Museum Keraton;Positif;Sangat mengapresiasi dan eksotis
Museum Keraton;Positif;Luar biasa
Museum Keraton;Positif;Keren
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;BerkunjC2:C1033ung karena ada kegiatan di pendopo bersama perwakilan teman2 se Jawa timur. Kesan pertama masuk serasa arena syuting film jaman kerajaan, hla emang ternyata area keraton. Ornamen judul dan unik. Banyak ukiran dan berbagai macam …
Museum Keraton;Netral;"Terima kasih atas jamuan Bapak Bupati kepada rombongan Erci Region Jatim.
Sumenep masih sangat menghargai peninggalan sejarah nya"
Museum Keraton;Positif;Bagi yg pergi ke Sumenep wajib mampir kesini. Ada petugas pendamping (Guide) yg orangnya seru banget & lucu, setiap spot akan dijelaskan secara rinci sejarah/kisahnya. Keren ?? …
