lokasi;Sentimen;komentar
Bukit Jaddhih;Positif;Tebing² buatan yg sangat menakjubkan,recomend banget untuk dikunjungi.akses sangat mudah sekitar 40 menit dari Jembatan Suramadu.
Bukit Jaddhih;Positif;Tempatnya cukup bagus terutama untuk wisata keluarga. Selalu gunakan masker karena cukup berdebu
Bukit Jaddhih;Positif;Wisata lokal yg indah, pemanfaatan tambang batu kapur menjadi wisata.. Ada goa buatan.. Bisa lihat sunset di puncak tebing
Bukit Jaddhih;Positif;Tempatnya luas, cocok untuk digunakan foto-foto, lumayan naik turun jalannya, disarankan kesini menggunakan sepatu, karna kalau musim hujan ditakutkan licin
Bukit Jaddhih;Positif;Kesini ketika buat video klip, ketika puasa, kebetulan mendung dan sempat hujan sebentar. Waktu itu kita ada yg menyertai dan diantar ke spot-spot terbaik yang jarang dipakai orang untuk spot photo atau video. …
Bukit Jaddhih;Positif;Bagus apalagi kalau cuaca mendukung dan datang di waktu yang tepat sekitar jam 8 atau 9 karena matahari sudah berada diatas tapi suhu tidak panas terik dan lebih menaikkan pesona alamnya
Bukit Jaddhih;Positif;viewnya bagus, bekas area tambang jadi spot foto2
Bukit Jaddhih;Positif;"Bekas tambang kapur di banhkalan madura. Sangat aesthetic utk lokasi foto dan video. Tiket masuk murah hanya 5rb per orang.
Ada tour guide, anak muda sekitar .. mereka jg jago take foto dan video. …"
Bukit Jaddhih;Positif;Bukit jeddih ini bukit kapur yang penambangannya masih aktif. Namun ada sisi yang sudah tidak beroperasi dan dijadikan wisata. Untuk view yang ditawarkan menarik. Untuk fasilitas ada warung makan, toilet (kurang tau keadaannya). Akses …
Bukit Jaddhih;Positif;Cukup luas dan ada pemandu nya klo masuk.
Bukit Jaddhih;Positif;"Tiket masuk roda 4 Rp20.000
Tiket pertandingan orangnya 5rb
Sudah waktunya untuk direnovasi.. Penampilan diperbaharui.."
Bukit Jaddhih;Positif;Bukit Jaddih adalah tempat yang cocok buat yang pingin ngetrip tipis, di Bukit Jaddih anda akan disuguhi pemandangan bukit kapur dan panorama alam yang sangat bagus buat para foto grafer dan mungkin yang ingin prewed. …
Bukit Jaddhih;Positif;Ini adalah salah satu wisata terutama untuk yg suka foto2, di area madura. Tp tempat ini jd tidak terlalu jauh dari surabaya, so bagi kalian arek suroboyo, mampir rene cuk. …
Bukit Jaddhih;Positif;Situs penambangan kapur yang sangat luas, dan tampaklah bukit kapur yang indah. Kalau ke madura coba mampir, sekalian ke bebek sinjay. Areanya sangat luas, pas cuaca cerah hasil foto juga sangat instagramable bgt. Masuk cm bayar parkir. Di dalamnya ada kolam renang dan danau tapi dikenakan tiket tambahan.
Bukit Jaddhih;Positif;Tempat wisata bukit jaddhih ini menjadi primadona di madura, tak kalah bagusnya dengan pantai yang ada di madura...tempat ini merupakan tempat wisata dengan bukit kapur, sehingga akan sangat kotor jika kita kesini..tapi itu semua terbayar …
Bukit Jaddhih;Positif;Tempat yg indah, ada guide yg ramah membantu kita?? …
Bukit Jaddhih;Positif;Tempatnya menurut saya biasa aja utk viewnya tapi kalau bisa pakai jasa guide aja utk dapat foto-foto bagus viewnya malah jadi terlihat keren tempatnya ??,, …
Bukit Jaddhih;Positif;Sebenarnya ini penambangan batu yg masih aktif, Tp lumayan bagus..ada danau kecil yg dilengkapi dg persewaan gethek bambu..sayang unt biaya tiket nya termasuk mahal. Unt mobil kena 20rb.belum ketika kita masuk ke bukit ada lagi..trus …
Bukit Jaddhih;Positif;Menurut saya, Bukit Jaddih adalah tempat wisata yang benar-benar luar biasa spektakuler dan kedepan sepertinya akan terus bertambah spektakuler. …
Bukit Jaddhih;Positif;"Kunjungan yang kesekian kalinya bersama keluarga besar, tempat tambang dan suasana bukit kapur putih tertata bekas tambang.
Goa poteh yg artistik dari hasil potongan penambang. Menghasilkan lubang goa yg menarik."
Bukit Jaddhih;Positif;"kesana lewat jalur suramadu
cukup mudah diakses dengan google map
karena di sepanjang jalan masih jarang ada petunjuk jalan ke tempat ini …"
Bukit Jaddhih;Positif;Perjalanan sangat menyenangkan. Kanan kiri persawahan yg sejuk. Jalan lumayan halus, dan agak sepi walau agak sempit. Setiba di bukit kapur, cuacanya sangat panas. Maklum pulau Madura terkenal akan panasnya. Namun terobati dengan …
Bukit Jaddhih;Positif;Wisata bukit Jaddih lumayan juga buat rekreasi keluarga. Masuk pertama bayar 5rb trus parkir masuk pertama bayar 25rb trus parkir kedua bayar 20rb. Ini yg parkir ke goa pote. Setelah dapet parkiran baru jalan menuju wisata. Pilihan bisa …
Bukit Jaddhih;Positif;Takjub dengan segala yang diciptakan oleh-Nya. Bukit Jaddih merupakan destinasi wisata di Kabupaten Bangkalan Madura. Pemandangannya memang beda dari tempat wisata pada umumnya. …
Bukit Jaddhih;Positif;Salah satu tempat wisata baru di madura.bukit kapur yang indah untuk dikunjungi. Tapi lebih baik berkunjung saat pagi hari atau sore hari agar tidak terlalu panas .di siang hari tempat ini sangat panas dan pemandangan cukup menyilaukan …
Bukit Jaddhih;Positif;"Mmh karena ini penambangan, jadi tiap tahun seakan berubah ubah.
Kalau buat poto cocok pas panas terik. Tapi kalau untuk santai, cocoknya pas teduh pagi atau sorean. …"
Bukit Jaddhih;Positif;Tempat yang Lumayan Bagus , Sepi banget waktu kesini , cocok buat liburan rame rame bareng ,panas banget tapi kebantu angin yang lumayan kencang , 2x tarif di pintu awal dan pintu akhir , tempat bersih , full kapur dari ujung ke ujung , …
Bukit Jaddhih;Positif;Tempat yg megah dan mengagumkan. Kalau siang akan silau sekali dan berangin. Disarankan pakai kacamata. Terdapat warung minum dan toilet. Tempat parkir tersedia. Loket masuk area Goa Pote per orang Rp 5.000,- (retribusi mobil dan parkir tdk …
Bukit Jaddhih;Positif;Lokasi cukup mudah dijangkau. Tiket masuk murah. Terdapat kolam renang untuk anak-anak. Dan ada rakit kecil untuk berkeliling danau. Banyak penjual minuman dan makanan ringan disana. Toilet kurang bersih. Untuk mendapatkan hasil fto yang bagus lebih baik datang pagi agar matahari tidak terlalu panas.
Bukit Jaddhih;Positif;Wisata Bukit Jaddih bangkalan merupakan tempat wisata yang harus anda kunjungi karena pesona keindahannya tidak ada duanya. Penduduk lokal daerah Bangkalan juga sangat ramah tamah terhadap wisatawan lokal maupun wisatawan asing. Kota …
Bukit Jaddhih;Positif;"15menitan setelah keluar dari suramadu. Akses jln masih sempit lewat perkampungan.
Pemandangan sangat bagus bwt yg hobby foto"" sayang blm dikelola dgn baik,, akses …"
Bukit Jaddhih;Positif;Bukit jaddih merupakan tempat wisata yang tergolong baru dan hits banget dikalangan traveler lokal maupun internasional. Tempat ini meyuguhkan pemandangan yang indah yaitu area bukit kapur yangvputih sehingga terkesan ada di area salju. …
Bukit Jaddhih;Positif;"Bukit Jaddih di Madura.
Di Kabupaten Bangkalan Madura.
Objek wisata di Madura yang lumayan deket kalo dr Surabaya lewat jembatan …"
Bukit Jaddhih;Positif;Wisata Bekas Tambang kapur yang menarik dan eksotis, hanya saja untuk anak2 butuh pengawasan optimal dan lebih berhati2,, tempat parkir luas
Bukit Jaddhih;Positif;Kesalahan saya saat berkunjung adalah tidak membawa masker dan kaca mata. Penambangan perbukitan kapur yang terus berlangsung menyisakan bentuk tak beraturan yang indah dipandang, panasnya mentari yang menyengat semakin meningkatkan daya …
Bukit Jaddhih;Positif;"terdapat banyak spot foto yg bagus
tarif naik rakit 5k/org dan 1 rakit bisa diisi 8-9 org. jalan menuju bukit gampang ditemukan tapi untuk mobil jalan tsb kecil, tp masih bisa minggir klo gantian …"
Bukit Jaddhih;Positif;Awalnya saya penasaran sampai akhirnya datanglah ke Bukit kapur yang letaknya ada di pusat kota Bangkalan ini. Ingin melihat langaung dan membuktikan sendiri keindahan bukit kapur yang diberi nama bukit Jaddih ini. Ga hanya lewat foto-foto …
Bukit Jaddhih;Positif;Tempatnya tersembunyi sekali dan untuk akses jalan kurang memadai. bahkan ada beberapa jalan hanya muat untuk 1 mobil saja jadi apabila papasan salah satu mobil harus mundur. all over tempat wisata ini cukup menarik saja untuk di kunjungi. …
Bukit Jaddhih;Positif;Ini bukit kapur yang terletak di Pulau madura. Banyak spot fotonya. Kalau kesini, sempatkan naik ke puncak bukit tertingginya untuk melihat sunset. Indah dan keren banget pemandangannya. Area parkir dimana-mana. Ada musholla di area danaunya. Tapi banyak punglinya waktu saya kesini dulu.
Bukit Jaddhih;Positif;Bukt kapur di bangkalan, Madura. Tempatnya bagus, tapi sangat panas. Fasilitas belum memadai, masih kurang. Pungutan tidak cuma sekali. Masuk kendaraan 10 rb, setelah itu ada tarikan lagi 5 rb per orang. Harus lebih dibenahi kedepan. Untuk toilet, tempat istirahat, dan lain-lain.
Bukit Jaddhih;Positif;Hidden gems.. tempat penambangan batu kapur, masih aktif saat ini.. lokasi dapat dijangkau mobil, beberapa spot sudah dibentuk untuk wisata.. punya potensi baik
Bukit Jaddhih;Positif;"Dekat dr Suramadu

Masuk bayar Mobil 20rb, Orang 5rb
Naik ke atas bukit bs pk ojek"
Bukit Jaddhih;Positif;Makin bagus dengan adanya air kolam yg beberapa waktu lalu kering, sekarang perahunya sudah bisa operasi, ada kuda joget juga...sayangnya banyak lumut didinding jago gak begitu tampak putihnya...
Bukit Jaddhih;Positif;"Tempatnya kalo hari biasa sepi , tp kalo idealnya diatas jam 12 soalnya matahari sudah di barat jadi tidak terlalu panas
Tiket masuk mobil 20rb dan motor 10rb
Untuk ke goa pote ditambah lagi per orang 5rb"
Bukit Jaddhih;Positif;"KEREN DAN SANGAT MEMANJAKAN MATA.
Saran jam kunjung pagi atau sore ya gaiss.
Jangan lupa tanya warga lokal walapun kita sudah pake maps. Karena jalurnya …"
Bukit Jaddhih;Positif;Kawasan bukit bekas penambangan batu kapur ini sangat berpotensi untuk dijadikan wisata tentunya dengan penataan yang lebih baik dari pengelola. Bukit batu kapur dengan liang berbentuk seperti tempat tinggal pada masa jaman batu. Fasilitasnya cukup baik ada toko suvenir, kantin, dan toilet
Bukit Jaddhih;Positif;Instragram bgt...cocok buat yg suka foto2, mobil bisa masuk kearah bukit2 kapur, tiket masuknya 20 rb untuk 2 orang plus mobil, kalo mau ke danau dikenakan tiket lg per orang 5 rb
Bukit Jaddhih;Positif;"Tempatnya panas akibat terik matahari, disarankan untuk membawa payung.
Jalan untuk masuknya masih terjal, disarankan membawa kendaraan minimal MPV atau SUV dan sangar tidak disarankan membawa sedan/citycar. …"
Bukit Jaddhih;Positif;Bukit kapur yang dibuka untuk wisata karena itu perlu berhati-hati karena penambangan kapurnya masih aktif. Pakai masker dan datang pada pagi hari adalah pilihan terbaik. Danaunya bagus dan pemandangan disekitarnya juga luar biasa. Lebih baik membawa bekal makanan.
Bukit Jaddhih;Positif;Saya sempat tidak percaya waktu tiket masuknya yg ngasihkan adalah anak2 tp wktu saya tanya ini beneran tiketnya ta..dia bilang iya klau tdk percaya boleh di periksa …
Bukit Jaddhih;Positif;Akhirnya bisa kesini..wisata di bekas areal penambangan...murah meriah, keren sih, lumayanlah..ada pemandunya bisa moto juga..
Bukit Jaddhih;Positif;Pergi ke sana bertepatan dengan lebaran adalah bukan ide yang bagus. Ada preman berkeliaran meminta Rp.5000 per orang padahal sudah ada karcis masuk Rp.20.000 - membuat kesenangan seketika hilang. Sepertinya ini pertama dan terakhir untuk …
Bukit Jaddhih;Positif;Tempat untuk refresing dan cocok untuk berlibur dengan keluarga. Tempat di madura dan bisa diakses dengan mobil dan motor. Membayar 10b Banyak spot foto dan banyak turis lokal juga kesini
Bukit Jaddhih;Positif;Jalan menuju bukit nya parah sihh, foto prewedding cocok. Masuk tiket 5.000 /org
Bukit Jaddhih;Positif;Waktu itu ke sini, masih omicron.. sepi, bagus tempat nya seperti di luar negri. Hanya ticketing nya yg perlu di tertibkan secara resmi.
Bukit Jaddhih;Positif;Amazeee bgt ya sm tempatnya.. keren.. kesini nya agak sorean jd bisa dpt spot foto yg cantiik. Salah satu wisata yg menarik di madura, bisa kagum sm keindahan bukit jaddih. Apalagi sambil nunggu sunset, makin indah bgt deh.
Bukit Jaddhih;Positif;"Wisata bukit kapur yg khas di Madura.. Tarif masuk lokasi 10rb per motor.. Kalau masuk area wisatanya ada tarif lagi..
. …"
Bukit Jaddhih;Positif;Pertama kali kesini. Tempatnya panas, memang bukit kapur. Ada kolam dengan sedikit air. Tapi justru menambah eksotis lokasinya.
Bukit Jaddhih;Positif;Bukit Jaddih, satu-satunya tempat wisata di pulau Madura yang pernah aku datangi. Tempatnya lumayan bagus. Areal pertambangan yang sekaligus dijadikan tempat rekreasi. Kece bànget tempatnya. Nggak rugilah saya jauh-jauh dari Sumatera mampir …
Bukit Jaddhih;Positif;Daya tarik destinasi Wisata Bukit Jaddhih hampir cukup terkenal di kalangan Masyarakat Jawa. Semoga pemerintahan setempat menambah fasilitas hingga Wisata Bukit Jaddih terkenal hingga Mancanegara …
Bukit Jaddhih;Positif;tempat bagus buat foto. klo dijogja mirip tebing breksi tp disini lebih besar. karna dibuka belom lama masih dalam penataan wisata. ada kolam renang juga. parkir luas, kita pake bus besar bisa sampe lokasi tidak perlu jalan jauh. tp sayang …
Bukit Jaddhih;Positif;Lokasi bekas penambangan yg kemudian dijadikan spot foto, jalan menuju bukit jaddih lumayan susah, lebih disarankan untuk menggunakan kendaraan roda dua. Harus pandai-pandai untuk mengambil angel foto utk menghasilkan foto yang Ok punya...
Bukit Jaddhih;Positif;Kalau mau ke tempat ini jangan siang karena sangat panas, mending sore sekalian liat sunset karena begitu bagus dan istimewa. Jalanan menuju tempat ini bisa pake gmaps, tapi jalanan kecil sempit dan banyak yang rusak, sebenarnya disini cuma …
Bukit Jaddhih;Positif;Lokasinya tidak jauh dr Jembatan Suramadu, ± 20 menit perjalanan menggunakan mobil / motor. Harga tiket masuk terjangkau. Ada kolam renang, Goa & Rakit mengarungi danau mini. Sangat layak anda kunjungi..
Bukit Jaddhih;Positif;Tempat nya cakep dan indah, akses masuk susah, jalan rusak, banyak tarikan pungli, tempat berdebu (serbuk kapur), akses jalan cukup berbahaya karena tidak ada jalur pejalan kaki dan pegangan
Bukit Jaddhih;Positif;"Bukit kapur yang menjadi wisata dan bisa menjadikan Bangkalan semakin terkenal!

Seperti selayaknya suasana bukit Kapur pada umumnya yang berdebu, terik panas …"
Bukit Jaddhih;Positif;Takjud dengan segala yang diciptakan oleh-Nya. Bukit Jaddih merupakan destinasi wisata di Kabupaten Bangkalan Madura. Pemandangannya memang beda dari tempat wisata pada umumnya. …
Bukit Jaddhih;Positif;Bukit kapur yang apik, sayangnya kurangnya koordinasi para penjaga and parkir... Harusnya kalau sudah berani kasih tiket masuk. Pelayanan untuk wisata lebih baik ditingkatkan dan pemisahan dengan daerah tambanganya di pertimbangkan. Bagus banget buat foto2 ?? …
Bukit Jaddhih;Positif;Untuk rekreasi keluarga sangat oke, ada kolam renangnya, dg view bukit bekas galian batu kapur yg disulap menjadi destinasi wisata outdoor. Parkir luas, kendaraan bisa naik ke atas bukit terus untuk selfie2.
Bukit Jaddhih;Positif;Bukit Jaddih terletak tidak jauh dari pusat kota Bangkalan.  Cuaca di sini sangat terik, jangan lupa membawa topi atau payung tetapi bukit kapur yang unik ini merupakan spot foto yang sangat menarik.  Kontribusi untuk masuk ke lokasi ini juga lumayan murah.
Bukit Jaddhih;Positif;Tempatnya bagus buat foto tapi saran aja klo mau kesana jangan siang² panas bgt soalnya, trus untuk karcis kalo bisa dijadikan satu aja di awal biar gak bolak balik bayar,
Bukit Jaddhih;Positif;"Tempatnya di Bangkalan
Tempat indah walau hanya bekas galian batu bata, enak buat rekreasi berdua atau rombongan. Ada kolam renang dan Tiket Masuk murah. Kalo cuaca panas enak pake kacamata dan penutup hidung."
Bukit Jaddhih;Positif;Tempat rekreasi ya lumayan murah meriah.akses jalan tergolong sedang sebab masih ada yg belum aspal.kalau tempat rekreasi ya tergantung penikmat nya kalau suka alam ya pasti klik ni tempat nya.tiket masuk tempat rekreasi 15 ribu.tiket masuk …
Bukit Jaddhih;Positif;Pastinya panas banget, tapi kalo udah masuk banyak spot foto bagus. Entah kenapa, waktu ke situ tidak ada pengunjung dan seperti sudah lama tidak dikelola lagi. Banyak fasilitas dan warung-warung terbengkalai.
Bukit Jaddhih;Positif;Bukit Jeddih Indah dan menawan di waktu musim penghujan..., Telaga Goa Pote bisa   dipakai untuk berakit-rakit berfoto ria bersama klg . Kolam renangnya  segar dan sejuk... dengan berbagai hidangan di tepian kolamnya . Tempat parkir, toilet …
Bukit Jaddhih;Positif;1. Make sure you bring sunglasses, wear a wide hat, wear proper shoes to avoid sliped and bring umbrella! …
Bukit Jaddhih;Positif;Bagus banget pas kesana,  yg penting pinter ambil angel fotonya.... Tp banyak bandit di gerbang masuk sana, itu kalau masuknya lewat jalan sepi. Ga tau nama jalannya, asal nemu dr google maps  ditunjukin jalan itu. …
Bukit Jaddhih;Positif;Sangattttt.... indahhhhh.... lukisan alam yang luar biasa. Waktu yang tepat untuk menikmati Bukit Jaddhih adalah pagi hari, karena jika siang hari sangat panas ( persiapan sunblock, topi, payung ). Selamat menikmati salah satu keindahan alam negeri ini...
Bukit Jaddhih;Positif;Momen paling bagus saat musim hujan akan berakhir. Rumput menghijau, cuaca tidak terlalu panas.
Bukit Jaddhih;Positif;Suka sama pemandangannya, warna airnya bagus (kalau pas musim panas), banyak spot untuk foto. Jalanan menuju kesana gampang n g parah2 banget.. …
Bukit Jaddhih;Positif;Tempatnya keren. Cuma mungkin akses jalannya perlu diperbaiki ya. Pengelolaannya juga kalau lebih bagus lagi tempat ini akan jadi lebih baik dan tentunya akan banyak mengundang wisatawan
Bukit Jaddhih;Positif;Spot foto keren... Untung pas datang suasana ngk panas... Jd bisa dpt hasil foto yg bagus... Cm akses masuk ke jaddih jalannya ngk rata
Bukit Jaddhih;Positif;"Alhamdulillaah... sampai juga di Bukit Jaddih (Bangkalan, Pulau Madura).
Tempatnya potensial untuk wisata, namun pengembangan wisatanya perlu ditingkatkan."
Bukit Jaddhih;Positif;Bukit kapur dengan bentukan2 yg tertata, ada bentukan kotak yg besar menjulang, ada tangga2 yg bisa dinaiki smp bagian atas ruangan tertentu, ada  galian yg membentuk semacam kubangan besar yg terisi air ...bila tidak hujan airnya menjadi …
Bukit Jaddhih;Positif;Berada di daerah bangkalan madura. Akses jalan kesana bisa menggunakan motor maupun mobil. Tempatnya bagus. Tp hrs siap2 bawa payung,atau topi,dan sunblock krn panasnya luar biasa
Bukit Jaddhih;Positif;Pas pertama ke sini, musim hujan. Air di danau nya bgs. Ke sini lg yg kdua pas musim kering. Tapi ttp bagus. Cuma debu aja. Jd kl pas musim panas ke sana sebaiknya pake masker.
Bukit Jaddhih;Positif;"Alam yang terbentuk dari tetes keringat penduduk. Keindahannya terlihat namun belum nampak kepedulian dari penguasa desa.
Perlu komitmen bersama untuk menjadikan desa wisata yang ramah pada pengunjung.
Jika itu terjadi, insyaaAllah makmur penduduk sekitarnya"
Bukit Jaddhih;Positif;"Tempatnya keren buat berlibur, apalagi jembatan suramadu sudah gratis, kalo kesini harus berhenti yang di ""GOA POTE"" masuknya per orang Rp. 5.000 karena itu bener bener one stop destination gitu ada perahu, ada parkiran, ada toilet, ada …"
Bukit Jaddhih;Positif;"Tempatnya indah, bagus banget view nya utk foto"" ,cuman lebih dikelola lagi aja sama pemerintah sama dikasih bimbingan ke warga sekitar ,  karena disini  banyak pungli ,pertama masuk ke kampungnya kena bayar ,,trus masuk kearea tambangnya …"
Bukit Jaddhih;Positif;Kepengen coba rekreasi di Madura, ternyata tambang batu kapur yang masih aktif, parkir sekali masuk dipatok per orang 5000 rupiah, menurut aku sih lumayan
Bukit Jaddhih;Positif;"?? ??? ????.
Keren banget tempatnya..instagramable..
Tapi ada yg perlu diperbaiki..yaitu akses jalan menuju lokasi (ada bbrp titik …"
Bukit Jaddhih;Positif;Sebenarnya areanya bebas untuk dijelajahi, namun bila ada aktivitas penambangan dilarang untuk mendekat, bagi yang ingin mendapat spot terbaik naik keatas bukit yang ada rumputnya, tapi hati² saat naik karena batuan kapur yang bisa longsor sewaktu waktu
Bukit Jaddhih;Positif;Udara panas....akses jalan menuju lokasi masih sepi...pinter2 cari angel unt dapat foto yg bagus.. spot foto banyak...bawa air putih sendiri, krn tdk ada yg jualan...udara yg panas bikin gampang lelah dan haus
Bukit Jaddhih;Positif;Taman bukit jadih merupakan bukit kapur yang berada dekat di kota bangkalan. Bukit ini masih di proses oleh masyarakat sekitar yang di ambil kapur. Jadi jika datang kembali dalam rentang yang cukup lama maka bentuknya akan berubah karena …
Bukit Jaddhih;Positif;"Tempat wisata yang pas utk dikunjungi di madura.karena ini bukit kapur.jadi bisa disiapkan masker
Sebaiknya kesana sore hari karena panas.banyak spoot utk foto"
Bukit Jaddhih;Positif;Hari ini kesana, tempat sepi ada pengunjung cumak ndak banyak, tempat e bagus, keren, gak terlalu panas sih menurutku, terus soal pungli sih gak terlalu merasakan sih cumak kena 2 aja, terus medan nya lumayan oke lah, ada wahana naik perahu …
Bukit Jaddhih;Positif;Kalau masuk kesini bayarnya 3 portal, 1 portal kampung, 2 portal masuk wisata, 3 portal masuk telaga. Utk tempat lumayan instragameble, disana juga ada org juala mknan dan minuman ringan, meskipun gk banyak yg jualan tp ada.
Bukit Jaddhih;Positif;Tempat nya bagus, panas lumayan menyengat. Kebersihan kurang terjaga. Msh ada exploitasi kapur, truck2 msh bersliweran. Mdh2an kedepannya pengelolaan bisa lbh baik lagi spt breksit Jogja
Bukit Jaddhih;Positif;Kalo untuk tempat sangat bagus dan strategis,tapi sangat di sayangkan untuk menuju ke tempat tersebut kita harus mengocak lumayan uang yg harus di keluarkan,sperti tiket parkir yang begitu mahal,sebelum masuk pasti di berhentikan untuk …
Bukit Jaddhih;Positif;Perpaduan warna putih, pantulan sinar matahari yang menyengat, serta warna air kolam yang memberi efek warna yang biru bersih membuat kesan tersendiri di mata, memberi kesan yang cantik di bukit yang aktifitas pertambangan nya masih aktif …
Bukit Jaddhih;Positif;"Tempatnya bagus dan sangat berpotensi untuk pariwisata.
Bisa di lihat dari foto2 yang yang sy upload.
Pengunjung banyak yang dari Surabaya, Sidoarjo, dan daerah lainnya walopun yang …"
Bukit Jaddhih;Positif;"Tempat wisata dengan gua buatan,
Cukup bagus untuk sekedar melepas lelah saat melintasi jembatan suramadu??
Biaya akomodasi dr biaya masuk, parkir kendaraan sampai tiket masuk cukup tinggi …"
Bukit Jaddhih;Positif;Jika tidak di kelola dg baik, saya khawatir tempat ini makin lama akan punah. Krn banyaknya penambang batu yg membuat cepat habis bebatuan di tempat wisata ini.
Bukit Jaddhih;Positif;tempat yg cantik, namun panas sekali. ada beberapa spot foto yang bagus jika mau eksplor. harus sedia kaca mata hitam, topi/payung, masker/buff untuk menahan debu. jangan lupa pakai baju warna cerah untuk dapat foto bagus.
Bukit Jaddhih;Positif;Bukit Kapur ini berada di Bangkalan Madura. Pemandangannya bagus dan jarang ditemui. Siapkan Payung dan topi serta kacamata hitam sebagai penghalau panas. Ada akses jalan masuk melalui jalan utama dan jalan kampung. Jalan kampung secara jarak lebih dekat namun hanya dapat dilalui motor dan mobil kecil saja.
Bukit Jaddhih;Positif;Pas Dateng ke sini hari Senin, cuma berdua sama temen. Sampe ke bukit sekitar jam 10 an. Ternyata belum ada temen wisatawan yang lain berkunjung. Berasa wisata horor agak ??... Tapi setelah berkeliling beberapa saat datang rombongan …
Bukit Jaddhih;Positif;"Bukit Jaddih Madura
Terletak di Bangkalan, lebih cepat diakses via kapal feri dr tanjung perak Surabaya. …"
Bukit Jaddhih;Positif;Tempat wisata yg eksotis pemandangan Bagus, cocok buat foto foto. Saran kalo kesini pagi atau agak sore, udaranya seger
Bukit Jaddhih;Positif;Lokasinya sendiri cukup menarik, meskipun jalan masuk agak susah karena masih asli juga sangat berdebu dan petunjuk ke lokasi masih sederhana. Untuk pesepeda seperti saya gak usah parkir tapi bisa bawa masuk sepeda ke dalam.
Bukit Jaddhih;Positif;"Tempatnya bagus buat foto"". Untuk tiket bayar 2x, di area tambang sama di area goa pote. Masing"" Rp.5000/orang. Untuk fasilitas ada toilet sama warung juga, parkir sangat luas. Sayangnya untuk kebersihan kurang diperhatikan"
Bukit Jaddhih;Positif;Wisata lokal yg indah, pemanfaatan tambang batu kapur menjadi wisata.. Ada goa buatan.. Bisa lihat sunset di puncak tebing
Bukit Jaddhih;Positif;Aslinya ini kan tempat penambangan batu kapur. Tapi jadi tempat wisata karena lokasi bekas hasil penambangan nya jadi epic. Banyak spot foto yang bagus sih disini. Kalau mau eksplore madura coba juga buat wisata kesini.
Bukit Jaddhih;Positif;Nice view. Kalo dikelola dengan baik pasti keren. Pas kesini kebetulan lewat Burneh (cmiiw), jd lewat jalan yang ga terlalu lebar. Kiri kanan masih sawah2, menyenangkan lihatnya buat orang spt saya yg tiap hari liat layar komputer. Trus mendekati Jadih hill lewat perkampungan gitu, sampe akhirnya sampe ke bukit kapurnya.
Bukit Jaddhih;Positif;Cukup exotis...sayang kolam renang ngk ada yg dalam. Maksimal setengah badan orang dewasa...akses jalan tidak terlalu bagus sebaiknya sedan jangan nekat.
Bukit Jaddhih;Positif;Tempat yg keren...dri tambang batu kapur...disulap sedimikan rupa jadi tempat wisata...ada kolam renangnya juga....segeerrrrr....seruuu
Bukit Jaddhih;Positif;Dulu ramai,kini sepi krn pendemi,buat pengelola ditambahkan jaring di atas supaya tidak terlalu panas,saya tgl 13 maret 2021,kasihan warung2nya.kurang promosi di medsos pengelolanya
Bukit Jaddhih;Positif;Sangat bagus bukit kapur dan telaga, sayang jalan menuju. Lokasi untuk bus kurang lebar belum didukung fasilitas yg baik
Bukit Jaddhih;Positif;"Spot foto instgramable banget. Semua tempat bisa dijadiin spot foto.
Ada 2x bayar. Yg pertama waktu masuk awal kawasan perkendaraan beda2.
Yg kedua mau masuk danau(yg cuma ada pas hujan) bayarnya diitung perorangan.
Kesana sore jadi gk panas."
Bukit Jaddhih;Positif;Jalan menuru lokasi tdk terlalu luas, masuk desa2. Saat kesana cuaca mendung jadi tdk panas.
Bukit Jaddhih;Positif;Tidak termanage dengan baik , tiket masuk bayar 2x ... fasilitas minim, bagi penghobi Selfi sangat bagus ,banyak sport foto
Bukit Jaddhih;Positif;Uhuy mantapp
Bukit Jaddhih;Positif;Tempatnya cocok bagi para penggemar fotografi dan berselfie. Yang kurang yaitu, tempatnya panas, dan jalan menuju tempat ini terbilang agak sulit untuk kendaraan mobil atau bis.
Bukit Jaddhih;Positif;Tempat ini khusus bagi mereka penikmat alam dan hunting foto dg view yg bagus. Karena disini sebenarnya bukit kapur dan tempat dimana orang-orang menambang kapur. Jangan lupa bawa kacamata hitam atau payung agar tidak terlalu kepanasan dan silau
Bukit Jaddhih;Positif;Bukit kapur yang indah dan masih diusahakan untuk dikelola oleh masyarakat. Beberapa waktu mendatang pasti lebih baik lagi karena tempat ini akan dilengkapi jg dengan fasilitas penunjang standar standart supaya wisatawan lebih enjoy dan menikmati keindahan alam jeddih.
Bukit Jaddhih;Positif;"Sempat ke goa pote aja
Bukit jaddihnya jarang yang kesana sekarang. Padahal dulu bagus"
Bukit Jaddhih;Positif;Ada 2 pos pembayaran yg paling depan pak Ogah, yg dekat warung itu yg resmi, setelah itu parkir harus bayar per orang 5000 bukan per mobil ??. Semoga bukit jaddih bisa dikelola dengan baik agar lebih bagus, terawat, dan terbebas dari pungli pak Ogah dan mak Ogah …
Bukit Jaddhih;Positif;"Berlokasi di Pulau Madura.
akses jalan terjal dan berdebu.
namun sebelum memasuki daerah objek wisata jalan sudah beraspal yang beberapa …"
Bukit Jaddhih;Positif;Salah satu Wisata Bukit Kapur terbaik di Jawa Timur, sangat cocok untuk berfoto selfie bersama keluarga dan teman. Mantapp...?????? …
