lokasi;Sentimen;komentar
Museum Keraton;Positif;bagus dan bersejarah
Museum Keraton;Positif;Kalau ada sisa waktu di Sumenep ... bingung mau kemana ? Main aja ke keraton sumenep... sekaligus melihat sejarah Sumenep.
Museum Keraton;Positif;Merupakan tempat bersejarah dikabupaten sumenep ujung timur pulau madura
Museum Keraton;Positif;Sangat kental  aroma dan budaya lokal yang harus dilestarikan
Museum Keraton;Positif;Tempat bersejarah di Sumenep. Kalau anda ke Sumenep tidak lengkap rasanya kalau belum mengunjungi tempat ini
Museum Keraton;Positif;Eksotik
Museum Keraton;Positif;Banyaj sejarah yg belum kita ketahui jadi kita ketahui
Museum Keraton;Positif;Tempat yang bersejarah.
Museum Keraton;Positif;menggugah semangat perjuangan dan segala budaya nya
Museum Keraton;Positif;Bagus & Penuh Sejarah yg tersimpan dengan baik.....
Museum Keraton;Positif;Dari sejarah kita bisa berkembang..
Museum Keraton;Positif;cukup menceritakan sejarah tentang kota sumenep ?? …
Museum Keraton;Positif;Keren banget rasanya kayak di Jogja Jogja gitu deh pokoknya
Museum Keraton;Positif;Sangat membantu mengenal sejarah para leluhur
Museum Keraton;Positif;Tempatnya menarik, tour guidenya handal.
Museum Keraton;Positif;Bagus bnyk nilai sejarahnya...
Museum Keraton;Positif;Tempatnya bersih dan makanannya mantap dan enakkk ?? …
Museum Keraton;Positif;Tempat bersejarah yang harua di jaga
Museum Keraton;Positif;Banyak fakta sejarah yang bisa diungkap
Museum Keraton;Positif;Saya pernah kesitu tempat nya sangat indah
Museum Keraton;Netral;Di museum keraton
Museum Keraton;Positif;Tempat peninggalan sejarah kerajaan sumenep
Museum Keraton;Positif;Tempat peninggalan bersejarah keraton sumenep
Museum Keraton;Positif;Bagus sebagai koperasi sejarah kerajaan
Museum Keraton;Negatif;Ramai, tapi bangunan kurang terawat..
Museum Keraton;Positif;Jalan jalan sambil belajar sejarah
Museum Keraton;Positif;Bagus. Dalam nilai sejarahnya
Museum Keraton;Positif;utk lebih tau sejarah keraton sumenep
Museum Keraton;Positif;Bagus untuk mengenal sejarah madura
Museum Keraton;Positif;Menambah wawasan sejarah dan budaya.
Museum Keraton;Positif;Tempat sejarah peradaban Islam
Museum Keraton;Positif;Kumpulan benda kuno daerah sumeneb
Museum Keraton;Positif;Bagus alami lingkungannya hidup
Museum Keraton;Positif;Tempat bersejarah kerajaan sumenep
Museum Keraton;Negatif;Mohon ditingkatkan kerapian taman..???? …
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Tempat bersejarah
Museum Keraton;Positif;Karena tempat bersejarah
Museum Keraton;Positif;Penuh seni dan budaya kultur
Museum Keraton;Positif;Tempatnya bagus
Museum Keraton;Negatif;Tp masih kurang terbuka
Museum Keraton;Positif;Sangat menarik
Museum Keraton;Positif;Lumayan terawat
Museum Keraton;Positif;Bangunan utuh,bersih dan nyaman
Museum Keraton;Positif;Cagar Budaya dengan Nuansa Eksotis dan Mempesona
Museum Keraton;Positif;Bangunan bersejarah
Museum Keraton;Netral;Keraton bekas kerajaan sumenep soengennep semekar
Museum Keraton;Positif;Belajar dan Mengenang sejarah
Museum Keraton;Negatif;Kurang perawatan
Museum Keraton;Positif;Menampilkan benda benda peninggalan keraton Sumenep
Museum Keraton;Positif;Bersejarah infonyq
Museum Keraton;Negatif;Panas kurang menarik
Museum Keraton;Positif;Not bad lah...
Museum Keraton;Positif;Kekayaan sumenep yang wajib dijaga
Museum Keraton;Positif;Kaya sejarah dan informasi
Museum Keraton;Positif;Penuh sejarah
Museum Keraton;Positif;Tempat yang sejuk
Museum Keraton;Positif;Penuh sejarah
Museum Keraton;Positif;Musium peninggalan raja
Museum Keraton;Positif;Keraton satu satunya di Jawa Timur
Museum Keraton;Netral;Kapan k sini lagi
Museum Keraton;Positif;Bagus polll
Museum Keraton;Positif;Wisata religi
Museum Keraton;Positif;Wisata budaya
Museum Keraton;Positif;Alhamdulillah terbantu....
Museum Keraton;Positif;Mantap
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Mantap
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Bersih
Museum Keraton;Positif;Sangat original
Museum Keraton;Positif;Sejuk
Museum Keraton;Positif;Keren
Museum Keraton;Netral;Musim keraton sumenep
Museum Keraton;Positif;Mantap
Museum Keraton;Netral;Mayan
Museum Keraton;Netral;Kunjungan lapangan ASI …
Museum Keraton;Positif;Masih ada sisa-sisa kejayaan Kerajaan Madura di masa lampau yang bisa diceritakan kepad …
Museum Keraton;Positif;HTMnya murah, ada juga guide yang menjelaskan kisah kerajaan Sumene …
Museum Keraton;Negatif;Museum kecil yang menarik. Agak rusak tetapi beberapa pameran bagus.
Museum Keraton;Positif;Tempat yang bagus untuk mempelajari sejarah …
Museum Keraton;Positif;Membayangkan Madura jaman dulu, transportasi seperti apa, bagaimana mata pencaharian masyarakat jaman …
Museum Keraton;Positif;Sangat bermanfaat mengingat keberhasilan kerajaan S …
Museum Keraton;Positif;Terlalu sederhana dan tempat yang …
Museum Keraton;Positif;Banyak sejarah lokal yang bisa A …
Museum Keraton;Negatif;beberapa item yang ditampilkan terlihat perlu pemelihar …
Museum Keraton;Positif;Kesuksesan Sumenep bisa kita hormati...
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Sangat bagus
Museum Keraton;Positif;Gamelan minggu saja
Museum Keraton;Positif;Tempat yang sangat indah
Museum Keraton;Positif;Banyak barang-barang unik
Museum Keraton;Netral;melay …
Museum Keraton;Positif;Luar biasa
Museum Keraton;Netral;tempat yang …
Museum Keraton;Netral;Tempat ter …
Museum Keraton;Netral;Sep …
Museum Keraton;Netral;Sangat kun …
Museum Keraton;Netral;Policeline.co
Museum Keraton;Positif;Masi terawat, saya sering ngajak anak saya main ke keraton sumenep.
Museum Keraton;Netral;Silaturahmi Bupati dan Wakil Bupati Sumenep bersama Para Ulama, Habaib, Tokoh Masyarakat dan Santunan Anak Yatim di Pendopo Keraton Sumenep Tahun 2023
Museum Keraton;Netral;kesini gara2 tiktok ap jga ada yang jualan ramuan buat promil
Museum Keraton;Negatif;Hanya lewat untuk mengikuti rapat di Rumah Dinas Bupati
Museum Keraton;Positif;Mantap
Museum Keraton;Positif;"Bagus untuk menjadi tujuan destinasi wisata edukasi dan sejarah.
Satu-satunya keraton yang masih ada di Provinsi Jawa Timur."
Museum Keraton;Negatif;Infonya buka jm 7 udh nunggu dr jm 6.30 smpe jm 8 kita rombongan dr surabaya kecewa bgt siih asli
Museum Keraton;Positif;Tuk kenal sejarah kerajaan sumenep
Museum Keraton;Positif;Super sekali bisa menginjakkan kaki di area keraton dan belajar sejarah
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;sebuah tempat yang masih menyimpan aset2 kerjaan madura serta di pelihara dengan baik
Museum Keraton;Positif;Suka ada semacam pemandu wisatanya. Jadi di jelasin juga ttg tempat yg saat itu qt kunjungi
Museum Keraton;Positif;"Peninggalan bersejarah keraton sumenep, masyaallah keren banget ?? Terimakasih Mas Rian sudah menemani kami keliling keraton hari ini, memberikan penjelasan sedetail-detailnya, telaten, kalem, ramah. Saya setuju kalau ke sumenep memang sebaiknya menginap, seperti arti kata sumenep dalam bahasa madura ""songennep"" ???? …"
Museum Keraton;Positif;Msh terawat dan terjaga kultur nya. Pesan but yg bikin event disini, saat sound check, hrs pakai musik gamelan/tradisional
Museum Keraton;Positif;Tempatnya bagus banyak peninggalan sejarah keraton Sumenep Zaman dahulu
Museum Keraton;Positif;Banyak pengginggalan bersejarah...konstruksi identik dengan maajid Sumenep
Museum Keraton;Positif;Keraton sumenep, Satu²nya keraton di madura yg masih bisa di kunjungi, bangunan masih berdiri kokoh dan terawat, skrng ada tour ladernya, dia sngt ramah dan sngt detail penjelasannya
Museum Keraton;Positif;Tidak lengkap ke Sumenep tanpa mengunjungi tempat ini. Bapak pegawainya juga ramah ?? …
Museum Keraton;Positif;Luar biasa,baru 1x kesana..
Museum Keraton;Netral;Banyak pengalaman yg saya tahu lewat peninggalan raja raja Sumenep
Museum Keraton;Positif;Bukti kuat nilai sejarah madura...
Museum Keraton;Positif;Bagus cocok untuk menambah wawasan
Museum Keraton;Positif;Sangat mengapresiasi dan eksotis
Museum Keraton;Positif;Luar biasa
Museum Keraton;Positif;Keren
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;BerkunjC2:C1033ung karena ada kegiatan di pendopo bersama perwakilan teman2 se Jawa timur. Kesan pertama masuk serasa arena syuting film jaman kerajaan, hla emang ternyata area keraton. Ornamen judul dan unik. Banyak ukiran dan berbagai macam …
Museum Keraton;Netral;"Terima kasih atas jamuan Bapak Bupati kepada rombongan Erci Region Jatim.
Sumenep masih sangat menghargai peninggalan sejarah nya"
Museum Keraton;Positif;Bagi yg pergi ke Sumenep wajib mampir kesini. Ada petugas pendamping (Guide) yg orangnya seru banget & lucu, setiap spot akan dijelaskan secara rinci sejarah/kisahnya. Keren ?? …
Museum Keraton;Positif;Tempat yg sangat bersejarah d sumenep... apalagi sekarang ada event tahunan di area keraton sumenep Madura Ethnic Carnival.. Kereeenn
Museum Keraton;Positif;Tidak ada pemberitahuan di media sosial bagian wisata terkait kalo ada kegiatan sehingga museum ditutup. Sehingga jauh2 datang untuk berkunjung tidak bisa masuk.
Museum Keraton;Positif;Sebagai salah satu peninggalan bersejarah di kabupaten Sumenep, yg pernah ditempati oleh raja2
Museum Keraton;Positif;Tempatnya bagus dan juga multifungsi untuk pembelajaran juga biss
Museum Keraton;Positif;Bagus & Lestari
Museum Keraton;Positif;Koleksix kaya di film kolosal
Museum Keraton;Positif;Cukup bagus dan menarik
Museum Keraton;Positif;Bersih
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Cagar budaya
Museum Keraton;Netral;Tong-tong kemarin didepan museum Keraton.. ramee bgtt ya pas ada event2 kyak gini dket dgn pusat kota yaitu taman bunga..
Museum Keraton;Positif;Benda2 koleksi museum cukup baik, terawat walaupun jmlnya masih terbatas yg dpt ditampilkan. Moga kedepan pihak museum bs menambah koleksinya
Museum Keraton;Positif;Tempat bersejarah dengan sejumlah artefak dan pajangan yang  …
Museum Keraton;Netral;"Rombongan ziarah Madura
Masuk bayar 5k per orang
Banyak perabot peninggalan raja"" zaman terdahulu dan beberapa ada yg di duplikat …"
Museum Keraton;Positif;Tempat Yang Paling Amazing dan bernilai di kabupaten Sumenep, dan satu2nya keraton yang masih ada di Propinsi Jawa Timur... kamu harus dateng ya, rasakan suasana keindahan Keraton Soengennep
Museum Keraton;Positif;Bekas pusat kerajaan Sumenep yang masih tersisa dan terawat
Museum Keraton;Positif;Mantap, dipandu langsung,tiket murah cuman berkisar 3000 tpi ini kalau rombongan kata guidnya, tempat yg srmpurna untuk mengenal dan mengenang sejarah
Museum Keraton;Positif;Tempat ini sering saya kunjungi karena tempat ini sangat sejuk adem nyaman enak buat nyantai liat pengunjung dari luar Madura pelayanan sangat ramah.
Museum Keraton;Negatif;Bagus kok tempatnya tur nya juga enak, biasanya pengunjung datang secara rombongan kalau saya sendiri datang dengan sepupu saya, banya tempat foto dan beberapa peninggalan sejarah. Tapi beberapa sudah hancur apa mungkin karena kurang …
Museum Keraton;Positif;Sangat cocok untuk mengetahui sejarah raja raja dan ratu khususnya di daerah pulau Madura...
Museum Keraton;Positif;Tempat keraton bersejarah yg msh ada d daerah sumenep madura....bagus bs menambah ilmu pengetahuan
Museum Keraton;Positif;Sangat megah & bersejarah... Tetap terjaga di lestarikan sampai saat ini
Museum Keraton;Netral;Tempat ini merupakan satu-satunya Kraton yang masih utuh di Provinsi Jawa Timur
Museum Keraton;Positif;Salut kepada pengelola tempat ini, karena banyak peninggalan kerajaan yang masih utuh dan terawat dengan baik
Museum Keraton;Negatif;Tempat nya bagus,,cm klu pas hari minggu kita kesulitan utk kelokasi,,sbab akses jalan di gunakan utk pasar minggu
Museum Keraton;Positif;Salah satu peninggalan bersejarah
Museum Keraton;Positif;Alhamdulillah puja puji syukur kehadirat Allah SWT, yang telah memberikan nikmati iman dan Islam, sehingga kita sebagai umat-Nya dengan sekuat tenaga dan kemampuannya, bisa menciptakan fitur ini sungguh luar biasa,,, ???????? …
Museum Keraton;Positif;Disini tempatnya Sakral, jadi kalau main ke sini jangan melakukan hal-hal aneh terlebih kalau sampai melakukan sesuatu yang bisa merusak. Jangan ya?? …
Museum Keraton;Positif;Belajar sejarah adalah satu hal yg menyenangkan
Museum Keraton;Negatif;Tempat bersejarah yang sangat penting bagi rakyat Madura. Harus ada perbaikan fasilitas dan gedung yg sdh banyak yg rusak/bocor atapnya
Museum Keraton;Positif;Museum kraton sumenep adalah museum kerajaan satu satunya di Madura yang terjaga keotentikannya, inilah bukti keraton Madura pernah berdiri, pemerintah daerah kabupaten Sumenep adalah pemkab yang oke dalam menjaga kelestarian budaya daerah. …
Museum Keraton;Positif;Peninggalan budaya yg masih tersisa di daerah Sumenep yg di tempatkan dalam suatu musium. Kita bisa mempelajari budaya peninggalan kerajaan Sumenep pada masa lalu. Dan kita harus bisa melestarikan dan mengapresiasi budaya masa lalu.
Museum Keraton;Positif;Museum guide nya sangat ramah dan informatif. Membuat saya lebih mengerti tentang sejarah kerajaan sumenep dan kearifan lokal setempat sehingga saya bangga menjadi rakyat NKRI
Museum Keraton;Netral;Ada tempat tidur Adipati Abdulrachman yg berarsitektur Tiongkok dan Alquran 30 Zus tulisan tgn adipati Abdukrachman yg konon ditulis tanpa jeda dlm.24 jam sj
Museum Keraton;Positif;Tempat bersejarah bagi kota Sumenep dengan suasana yang nyaman dan teduh...terasa sakral dengan bagian² yang penuh sejarah...
Museum Keraton;Positif;Sangat menyenangkan dan bisa mengetahui terkait sejarah pada waktu kerajaan di sumenep Mantap
Museum Keraton;Netral;Keraton songenep
Museum Keraton;Positif;Bersyukur bisa belajar Sejarah Kerajaan-kerajaan di Indonesia salah satunya di Pulau Madura
Museum Keraton;Positif;Tempatnya sungguh menyenangkan
Museum Keraton;Positif;Dengan harga yg terjangkau, kita mendapat pengetahuan yg luar biasa terkait peninggalan  keraton Sumenep dari jaman dulu
Museum Keraton;Positif;Salahsatu peninggalan sejarah yang ada di Sumenep, didalamnya ada berbagai macam benda peninggalan raja-raja sumenep
Museum Keraton;Negatif;Masih banyak pengunjung yang buang sampah sembarangan. Mungkin bisa lebih diperbanyak tempat sampah
Museum Keraton;Positif;Peninggalan sejarah yang unik
Museum Keraton;Positif;Tempat sangat sakral dan bagus ada kolam ikan dan banyak mengandung sejarah di dalamnya
Museum Keraton;Positif;Kereen …
Museum Keraton;Netral;Keraton Sumenep adalah tempat kediaman resmi para Adipati/Raja-Raja selain sebagai tempat untuk menjalankan roda pemerintahan. Kerajaan Sumenep
Museum Keraton;Positif;Bersih dan pemandunya
Museum Keraton;Positif;Gak ada bosennya meski sudah berapakali kesini kareba nilai sejarah begitu tinggi
Museum Keraton;Positif;Tempat penuh sejarah sumenep
Museum Keraton;Netral;Napak tilas kerajaan  Sumenep...
Museum Keraton;Positif;Sejarah yg pernah ada dan tdk pernh saya tau keberadaannya dulu
Museum Keraton;Positif;Yang terbaru tahun 2022 terus lebih maju dan berkembang
Museum Keraton;Positif;Senang bisa berkunjung ke sini, tempat yang indah penuh dengan sejarah..
Museum Keraton;Positif;Sangat keren, nuansa sejarah-budaya sangat kental
Museum Keraton;Negatif;?????? …
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Menyimpan berbagai informasi Semenep yang kaya dengan berbagai budaya lokal
Museum Keraton;Netral;Alhamdulilah kesampaian juga 19 feb 2022 di sumenep
Museum Keraton;Positif;Tempatnya bagus, bisa foto prewedding juga
Museum Keraton;Negatif;Bagus banget sayangnya toilet kurang di perhatikan
Museum Keraton;Positif;Museum Sumenep merupakan tempat penyimpanan benda-benda bersejarah peninggalan keraton Sumenep
Museum Keraton;Positif;Bagus sekali
Museum Keraton;Positif;Salah satu musium yg masih utuh di Madura hanya musium keraton sumenep
Museum Keraton;Positif;Tempatnya bagus. Petugasnya ramah dan baik
Museum Keraton;Positif;Keraton sumenep peninggalan zaman dahulu yg bagus untuk dikunjungi
Museum Keraton;Positif;Bagus dan pemandunya ramah sekali
Museum Keraton;Positif;Tempat penyimpanan barang2 lama bersejarah,,
Museum Keraton;Negatif;Mungkin pelayanan nya peelu di tingjatkan lagi
Museum Keraton;Positif;Tetep terpelihara untuk saksi sejarah
Museum Keraton;Positif;Lengkap dengan museum peninggalan raja2 sumenep
Museum Keraton;Positif;Parkiran luas dan tempat kuliner juga ada
Museum Keraton;Positif;Cukup baik
Museum Keraton;Netral;Tempat bersejarah yg luar biasah ?? …
Museum Keraton;Positif;Sangat Berkesan Bisa Berkunjung Di Keraton Sumenep
Museum Keraton;Netral;Museum pada umumnya
Museum Keraton;Positif;Tempat yg nyaman untuk dikunjungi
Museum Keraton;Positif;Masjid sangat bagus
Museum Keraton;Positif;Tempat bersejarah wajib dikunjungi
Museum Keraton;Negatif;Perlu penataan lagi
Museum Keraton;Positif;Museum yang sangat bersejarah
Museum Keraton;Positif;Menambah wawasan tentang sejatah...
Museum Keraton;Netral;Satu satunya keraton di madura
Museum Keraton;Netral;Budaya modern dijamannya
Museum Keraton;Positif;Sangat Mengedukasi
Museum Keraton;Positif;Karton tertua dan keramat
Museum Keraton;Netral;Sejarah sonegenep
Museum Keraton;Positif;Sejuk
Museum Keraton;Positif;Luar biasa
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Ramah masyarakat sumenep
Museum Keraton;Positif;Mantap
Museum Keraton;Positif;Siip
Museum Keraton;Netral;Legenda
Museum Keraton;Netral;Kearifan Lokal
Museum Keraton;Positif;Pemandu yang familier
Museum Keraton;Positif;Bagus
Museum Keraton;Positif;Bagus
Museum Keraton;Netral;Mantan
Museum Keraton;Positif;Kota Sumenep
Museum Keraton;Positif;Mengesankan
Museum Keraton;Positif;Sangat bagus dan penuh kenang …
Museum Keraton;Positif;Tempat yang bagus untuk dikunjungi. Anda akan belajar banyak tentang sejarah Madura, khususnya Sumenep. Sebelum pulang, Anda bisa membeli beberapa oleh-oleh otentik di toko  …
Museum Keraton;Positif;Yang paling kami hargai adalah keramahan staf. Museumnya tutup, tapi dibuka karena kami datang dari jauh. Bagus bukan?
Museum Keraton;Positif;Sangat  bagus
Museum Keraton;Netral;warisan
Museum Keraton;Positif;tempat bersejarah
